marketHashName_used,rarity_en,case_name_en,price,platform,status
★ Gut Knife | Doppler (Factory New),Gold,Chroma Case,899.5,BUFF,200
★ Gut Knife | Doppler (Factory New),Gold,Chroma Case,969.57,HALOSKINS,200
★ Gut Knife | Doppler (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Gut Knife | Damascus Steel (Factory New),Gold,Chroma Case,959.88,STEAM,200
★ Gut Knife | Damascus Steel (Factory New),Gold,Chroma Case,549.98,BUFF,200
★ Gut Knife | Damascus Steel (Factory New),Gold,Chroma Case,540.0,YOUPIN,200
★ Gut Knife | Damascus Steel (Factory New),Gold,Chroma Case,614.5,C5,200
★ Gut Knife | Damascus Steel (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Gut Knife | Damascus Steel (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Gut Knife | Damascus Steel (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Gut Knife | Damascus Steel (Factory New),Gold,Chroma Case,634.14,HALOSKINS,200
★ Gut Knife | Damascus Steel (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Gut Knife | Marble Fade (Factory New),Gold,Chroma Case,1338.67,STEAM,200
★ Gut Knife | Marble Fade (Factory New),Gold,Chroma Case,795.5,BUFF,200
★ Gut Knife | Marble Fade (Factory New),Gold,Chroma Case,787.5,YOUPIN,200
★ Gut Knife | Marble Fade (Factory New),Gold,Chroma Case,879.81,HALOSKINS,200
★ Gut Knife | Marble Fade (Factory New),Gold,Chroma Case,852.75,C5,200
★ Gut Knife | Marble Fade (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Gut Knife | Marble Fade (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Gut Knife | Marble Fade (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Gut Knife | Marble Fade (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Gut Knife | Tiger Tooth (Factory New),Gold,Chroma Case,1154.58,STEAM,200
★ Gut Knife | Tiger Tooth (Factory New),Gold,Chroma Case,720.0,YOUPIN,200
★ Gut Knife | Tiger Tooth (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Gut Knife | Tiger Tooth (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Gut Knife | Tiger Tooth (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Gut Knife | Tiger Tooth (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Gut Knife | Tiger Tooth (Factory New),Gold,Chroma Case,738.88,BUFF,200
★ Gut Knife | Tiger Tooth (Factory New),Gold,Chroma Case,756.0,C5,200
★ Gut Knife | Tiger Tooth (Factory New),Gold,Chroma Case,779.79,HALOSKINS,200
★ Gut Knife | Rust Coat (Well-Worn),Gold,Chroma Case,800.0,YOUPIN,200
★ Gut Knife | Rust Coat (Well-Worn),Gold,Chroma Case,0.0,WAXPEER,200
★ Gut Knife | Rust Coat (Well-Worn),Gold,Chroma Case,749.5,BUFF,200
★ Gut Knife | Rust Coat (Well-Worn),Gold,Chroma Case,783.76,STEAM,200
★ Gut Knife | Rust Coat (Well-Worn),Gold,Chroma Case,551.0,C5,200
★ Gut Knife | Rust Coat (Well-Worn),Gold,Chroma Case,568.58,HALOSKINS,200
★ Gut Knife | Rust Coat (Well-Worn),Gold,Chroma Case,0.0,DMARKET,200
★ Gut Knife | Rust Coat (Well-Worn),Gold,Chroma Case,0.0,SKINPORT,200
★ Gut Knife | Ultraviolet (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Gut Knife | Ultraviolet (Factory New),Gold,Chroma Case,1775.0,YOUPIN,200
★ Gut Knife | Ultraviolet (Factory New),Gold,Chroma Case,1600.0,BUFF,200
★ Gut Knife | Ultraviolet (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Gut Knife | Ultraviolet (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Gut Knife | Ultraviolet (Factory New),Gold,Chroma Case,0.0,C5,200
★ Gut Knife | Ultraviolet (Factory New),Gold,Chroma Case,0.0,HALOSKINS,200
★ Gut Knife | Ultraviolet (Factory New),Gold,Chroma Case,0.0,STEAM,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11180.0,C5,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11435.77,HALOSKINS,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10880.0,YOUPIN,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10799.0,BUFF,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,STEAM,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11180.0,C5,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11435.77,HALOSKINS,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10880.0,YOUPIN,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10799.0,BUFF,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,STEAM,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11180.0,C5,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11435.77,HALOSKINS,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10880.0,YOUPIN,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10799.0,BUFF,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,STEAM,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11180.0,C5,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11435.77,HALOSKINS,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10880.0,YOUPIN,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10799.0,BUFF,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,STEAM,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11180.0,C5,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11435.77,HALOSKINS,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10880.0,YOUPIN,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10799.0,BUFF,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,STEAM,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11180.0,C5,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11435.77,HALOSKINS,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10880.0,YOUPIN,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10799.0,BUFF,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,STEAM,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11180.0,C5,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,11435.77,HALOSKINS,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10880.0,YOUPIN,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,10799.0,BUFF,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,STEAM,200
★ Karambit | Doppler (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Karambit | Damascus Steel (Factory New),Gold,Chroma Case,4600.0,BUFF,200
★ Karambit | Damascus Steel (Factory New),Gold,Chroma Case,4539.0,YOUPIN,200
★ Karambit | Damascus Steel (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Damascus Steel (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Damascus Steel (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Damascus Steel (Factory New),Gold,Chroma Case,7533.86,STEAM,200
★ Karambit | Damascus Steel (Factory New),Gold,Chroma Case,4780.0,C5,200
★ Karambit | Damascus Steel (Factory New),Gold,Chroma Case,4931.27,HALOSKINS,200
★ Karambit | Damascus Steel (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Karambit | Marble Fade (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Marble Fade (Factory New),Gold,Chroma Case,8191.0,BUFF,200
★ Karambit | Marble Fade (Factory New),Gold,Chroma Case,8087.5,YOUPIN,200
★ Karambit | Marble Fade (Factory New),Gold,Chroma Case,8666.66,C5,200
★ Karambit | Marble Fade (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Marble Fade (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Marble Fade (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Karambit | Marble Fade (Factory New),Gold,Chroma Case,8938.96,HALOSKINS,200
★ Karambit | Marble Fade (Factory New),Gold,Chroma Case,12813.66,STEAM,200
★ Karambit | Tiger Tooth (Factory New),Gold,Chroma Case,6750.0,BUFF,200
★ Karambit | Tiger Tooth (Factory New),Gold,Chroma Case,6880.0,C5,200
★ Karambit | Tiger Tooth (Factory New),Gold,Chroma Case,7032.85,HALOSKINS,200
★ Karambit | Tiger Tooth (Factory New),Gold,Chroma Case,6836.0,YOUPIN,200
★ Karambit | Tiger Tooth (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Tiger Tooth (Factory New),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Tiger Tooth (Factory New),Gold,Chroma Case,0.0,CSMONEY,200
★ Karambit | Tiger Tooth (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Tiger Tooth (Factory New),Gold,Chroma Case,10682.67,STEAM,200
★ Karambit | Rust Coat (Well-Worn),Gold,Chroma Case,3333.0,BUFF,200
★ Karambit | Rust Coat (Well-Worn),Gold,Chroma Case,3200.0,YOUPIN,200
★ Karambit | Rust Coat (Well-Worn),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Rust Coat (Well-Worn),Gold,Chroma Case,0.0,DMARKET,200
★ Karambit | Rust Coat (Well-Worn),Gold,Chroma Case,0.0,SKINPORT,200
★ Karambit | Rust Coat (Well-Worn),Gold,Chroma Case,3225.0,C5,200
★ Karambit | Rust Coat (Well-Worn),Gold,Chroma Case,3327.78,HALOSKINS,200
★ Karambit | Rust Coat (Well-Worn),Gold,Chroma Case,4712.36,STEAM,200
★ Karambit | Ultraviolet (Factory New),Gold,Chroma Case,13888.0,BUFF,200
★ Karambit | Ultraviolet (Factory New),Gold,Chroma Case,15000.0,YOUPIN,200
★ Karambit | Ultraviolet (Factory New),Gold,Chroma Case,0.0,C5,200
★ Karambit | Ultraviolet (Factory New),Gold,Chroma Case,0.0,HALOSKINS,200
★ Karambit | Ultraviolet (Factory New),Gold,Chroma Case,0.0,STEAM,200
★ Karambit | Ultraviolet (Factory New),Gold,Chroma Case,0.0,WAXPEER,200
★ Karambit | Ultraviolet (Factory New),Gold,Chroma Case,0.0,SKINPORT,200
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Gold,Chroma Case,,all,
,Covert,Clutch Case,,all,
,Covert,Clutch Case,,all,
,Classified,Clutch Case,,all,
,Classified,Clutch Case,,all,
,Classified,Clutch Case,,all,
,Restricted,Clutch Case,,all,
,Restricted,Clutch Case,,all,
,Restricted,Clutch Case,,all,
,Restricted,Clutch Case,,all,
,Restricted,Clutch Case,,all,
,Mil-Spec,Clutch Case,,all,
,Mil-Spec,Clutch Case,,all,
,Mil-Spec,Clutch Case,,all,
,Mil-Spec,Clutch Case,,all,
,Mil-Spec,Clutch Case,,all,
,Mil-Spec,Clutch Case,,all,
,Mil-Spec,Clutch Case,,all,
,Gold,Clutch Case,,all,
,Gold,Clutch Case,,all,
,Gold,Clutch Case,,all,
,Gold,Clutch Case,,all,
,Gold,Clutch Case,,all,
,Gold,Clutch Case,,all,
,Gold,Clutch Case,,all,
★ Driver Gloves | Imperial Plaid (Minimal Wear),Gold,Clutch Case,6073.95,STEAM,200
★ Driver Gloves | Imperial Plaid (Minimal Wear),Gold,Clutch Case,3799.98,YOUPIN,200
★ Driver Gloves | Imperial Plaid (Minimal Wear),Gold,Clutch Case,0.0,WAXPEER,200
★ Driver Gloves | Imperial Plaid (Minimal Wear),Gold,Clutch Case,0.0,DMARKET,200
★ Driver Gloves | Imperial Plaid (Minimal Wear),Gold,Clutch Case,0.0,SKINPORT,200
★ Driver Gloves | Imperial Plaid (Minimal Wear),Gold,Clutch Case,3849.5,BUFF,200
★ Driver Gloves | Imperial Plaid (Minimal Wear),Gold,Clutch Case,3800.0,C5,200
★ Driver Gloves | Imperial Plaid (Minimal Wear),Gold,Clutch Case,3919.85,HALOSKINS,200
★ Driver Gloves | Imperial Plaid (Minimal Wear),Gold,Clutch Case,0.0,CSMONEY,200
★ Hand Wraps | Duct Tape (Factory New),Gold,Clutch Case,2999.0,YOUPIN,200
★ Hand Wraps | Duct Tape (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Hand Wraps | Duct Tape (Factory New),Gold,Clutch Case,8031.74,STEAM,200
★ Hand Wraps | Duct Tape (Factory New),Gold,Clutch Case,2999.0,BUFF,200
★ Hand Wraps | Duct Tape (Factory New),Gold,Clutch Case,2999.0,C5,200
★ Hand Wraps | Duct Tape (Factory New),Gold,Clutch Case,3094.58,HALOSKINS,200
★ Hand Wraps | Duct Tape (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Hand Wraps | Duct Tape (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Hand Wraps | Cobalt Skulls (Factory New),Gold,Clutch Case,11999.5,BUFF,200
★ Hand Wraps | Cobalt Skulls (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Hand Wraps | Cobalt Skulls (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Hand Wraps | Cobalt Skulls (Factory New),Gold,Clutch Case,11799.5,YOUPIN,200
★ Hand Wraps | Cobalt Skulls (Factory New),Gold,Clutch Case,12999.0,C5,200
★ Hand Wraps | Cobalt Skulls (Factory New),Gold,Clutch Case,13413.06,HALOSKINS,200
★ Hand Wraps | Cobalt Skulls (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Hand Wraps | Cobalt Skulls (Factory New),Gold,Clutch Case,0.0,STEAM,200
★ Hand Wraps | Overprint (Factory New),Gold,Clutch Case,3999.0,YOUPIN,200
★ Hand Wraps | Overprint (Factory New),Gold,Clutch Case,4999.0,C5,200
★ Hand Wraps | Overprint (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Hand Wraps | Overprint (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Hand Wraps | Overprint (Factory New),Gold,Clutch Case,4000.0,BUFF,200
★ Hand Wraps | Overprint (Factory New),Gold,Clutch Case,5156.08,HALOSKINS,200
★ Hand Wraps | Overprint (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Hand Wraps | Overprint (Factory New),Gold,Clutch Case,10039.64,STEAM,200
★ Hand Wraps | Arboreal (Factory New),Gold,Clutch Case,1999.0,BUFF,200
★ Hand Wraps | Arboreal (Factory New),Gold,Clutch Case,2099.0,YOUPIN,200
★ Hand Wraps | Arboreal (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Hand Wraps | Arboreal (Factory New),Gold,Clutch Case,3499.76,STEAM,200
★ Hand Wraps | Arboreal (Factory New),Gold,Clutch Case,2924.94,C5,200
★ Hand Wraps | Arboreal (Factory New),Gold,Clutch Case,3095.57,HALOSKINS,200
★ Hand Wraps | Arboreal (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Hand Wraps | Arboreal (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Hand Wraps | Arboreal (Factory New),Gold,Clutch Case,0.0,CSMONEY,200
★ Moto Gloves | Transport (Factory New),Gold,Clutch Case,3396.0,BUFF,200
★ Moto Gloves | Transport (Factory New),Gold,Clutch Case,3299.33,C5,200
★ Moto Gloves | Transport (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Moto Gloves | Transport (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Moto Gloves | Transport (Factory New),Gold,Clutch Case,5587.82,STEAM,200
★ Moto Gloves | Transport (Factory New),Gold,Clutch Case,3188.0,YOUPIN,200
★ Moto Gloves | Transport (Factory New),Gold,Clutch Case,3491.8,HALOSKINS,200
★ Moto Gloves | Transport (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Moto Gloves | Polygon (Factory New),Gold,Clutch Case,6099.5,YOUPIN,200
★ Moto Gloves | Polygon (Factory New),Gold,Clutch Case,6076.0,BUFF,200
★ Moto Gloves | Polygon (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Moto Gloves | Polygon (Factory New),Gold,Clutch Case,7034.63,HALOSKINS,200
★ Moto Gloves | Polygon (Factory New),Gold,Clutch Case,10145.78,STEAM,200
★ Moto Gloves | Polygon (Factory New),Gold,Clutch Case,6817.5,C5,200
★ Moto Gloves | Polygon (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Moto Gloves | Polygon (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Moto Gloves | POW! (Factory New),Gold,Clutch Case,6800.0,BUFF,200
★ Moto Gloves | POW! (Factory New),Gold,Clutch Case,6899.99,YOUPIN,200
★ Moto Gloves | POW! (Factory New),Gold,Clutch Case,6900.0,C5,200
★ Moto Gloves | POW! (Factory New),Gold,Clutch Case,7119.77,HALOSKINS,200
★ Moto Gloves | POW! (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Moto Gloves | POW! (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Moto Gloves | POW! (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Moto Gloves | POW! (Factory New),Gold,Clutch Case,11247.54,STEAM,200
★ Moto Gloves | Turtle (Factory New),Gold,Clutch Case,10642.45,STEAM,200
★ Moto Gloves | Turtle (Factory New),Gold,Clutch Case,5099.0,YOUPIN,200
★ Moto Gloves | Turtle (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Moto Gloves | Turtle (Factory New),Gold,Clutch Case,5100.0,BUFF,200
★ Moto Gloves | Turtle (Factory New),Gold,Clutch Case,5500.0,C5,200
★ Moto Gloves | Turtle (Factory New),Gold,Clutch Case,5675.18,HALOSKINS,200
★ Moto Gloves | Turtle (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Moto Gloves | Turtle (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Specialist Gloves | Fade (Factory New),Gold,Clutch Case,19998.5,BUFF,200
★ Specialist Gloves | Fade (Factory New),Gold,Clutch Case,23333.0,YOUPIN,200
★ Specialist Gloves | Fade (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Specialist Gloves | Fade (Factory New),Gold,Clutch Case,28688.0,C5,200
★ Specialist Gloves | Fade (Factory New),Gold,Clutch Case,29601.7,HALOSKINS,200
★ Specialist Gloves | Fade (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Specialist Gloves | Fade (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Specialist Gloves | Buckshot (Factory New),Gold,Clutch Case,2850.0,YOUPIN,200
★ Specialist Gloves | Buckshot (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Specialist Gloves | Buckshot (Factory New),Gold,Clutch Case,4921.22,STEAM,200
★ Specialist Gloves | Buckshot (Factory New),Gold,Clutch Case,3650.0,BUFF,200
★ Specialist Gloves | Buckshot (Factory New),Gold,Clutch Case,3600.0,C5,200
★ Specialist Gloves | Buckshot (Factory New),Gold,Clutch Case,3714.69,HALOSKINS,200
★ Specialist Gloves | Buckshot (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Specialist Gloves | Buckshot (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Specialist Gloves | Crimson Web (Factory New),Gold,Clutch Case,13098.38,YOUPIN,200
★ Specialist Gloves | Crimson Web (Factory New),Gold,Clutch Case,13652.5,BUFF,200
★ Specialist Gloves | Crimson Web (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Specialist Gloves | Crimson Web (Factory New),Gold,Clutch Case,12555.0,C5,200
★ Specialist Gloves | Crimson Web (Factory New),Gold,Clutch Case,12950.7,HALOSKINS,200
★ Specialist Gloves | Crimson Web (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Specialist Gloves | Crimson Web (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Specialist Gloves | Crimson Web (Factory New),Gold,Clutch Case,0.0,STEAM,200
★ Specialist Gloves | Mogul (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Specialist Gloves | Mogul (Factory New),Gold,Clutch Case,5487.0,BUFF,200
★ Specialist Gloves | Mogul (Factory New),Gold,Clutch Case,5200.0,YOUPIN,200
★ Specialist Gloves | Mogul (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Specialist Gloves | Mogul (Factory New),Gold,Clutch Case,10642.45,STEAM,200
★ Specialist Gloves | Mogul (Factory New),Gold,Clutch Case,5988.0,C5,200
★ Specialist Gloves | Mogul (Factory New),Gold,Clutch Case,6178.75,HALOSKINS,200
★ Specialist Gloves | Mogul (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Sport Gloves | Bronze Morph (Factory New),Gold,Clutch Case,6100.0,BUFF,200
★ Sport Gloves | Bronze Morph (Factory New),Gold,Clutch Case,6199.5,YOUPIN,200
★ Sport Gloves | Bronze Morph (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Sport Gloves | Bronze Morph (Factory New),Gold,Clutch Case,6270.0,C5,200
★ Sport Gloves | Bronze Morph (Factory New),Gold,Clutch Case,8528.2,STEAM,200
★ Sport Gloves | Bronze Morph (Factory New),Gold,Clutch Case,6469.69,HALOSKINS,200
★ Sport Gloves | Bronze Morph (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Sport Gloves | Bronze Morph (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Sport Gloves | Amphibious (Factory New),Gold,Clutch Case,32888.0,BUFF,200
★ Sport Gloves | Amphibious (Factory New),Gold,Clutch Case,31000.0,YOUPIN,200
★ Sport Gloves | Amphibious (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Sport Gloves | Amphibious (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Sport Gloves | Amphibious (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Sport Gloves | Amphibious (Factory New),Gold,Clutch Case,31999.5,C5,200
★ Sport Gloves | Amphibious (Factory New),Gold,Clutch Case,33018.67,HALOSKINS,200
★ Sport Gloves | Vice (Factory New),Gold,Clutch Case,75000.0,BUFF,200
★ Sport Gloves | Vice (Factory New),Gold,Clutch Case,73000.0,YOUPIN,200
★ Sport Gloves | Vice (Factory New),Gold,Clutch Case,83579.5,C5,200
★ Sport Gloves | Vice (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Sport Gloves | Vice (Factory New),Gold,Clutch Case,87707.09,HALOSKINS,200
★ Sport Gloves | Vice (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Sport Gloves | Vice (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
★ Sport Gloves | Omega (Factory New),Gold,Clutch Case,18288.0,BUFF,200
★ Sport Gloves | Omega (Factory New),Gold,Clutch Case,0.0,WAXPEER,200
★ Sport Gloves | Omega (Factory New),Gold,Clutch Case,0.0,DMARKET,200
★ Sport Gloves | Omega (Factory New),Gold,Clutch Case,17199.0,YOUPIN,200
★ Sport Gloves | Omega (Factory New),Gold,Clutch Case,30832.08,C5,200
★ Sport Gloves | Omega (Factory New),Gold,Clutch Case,91718.9,HALOSKINS,200
★ Sport Gloves | Omega (Factory New),Gold,Clutch Case,0.0,SKINPORT,200
SCAR-20 | Assault (Factory New),Mil-Spec,CS20 Case,3.44,YOUPIN,200
SCAR-20 | Assault (Factory New),Mil-Spec,CS20 Case,3.37,BUFF,200
SCAR-20 | Assault (Factory New),Mil-Spec,CS20 Case,0.0,WAXPEER,200
SCAR-20 | Assault (Factory New),Mil-Spec,CS20 Case,0.0,DMARKET,200
SCAR-20 | Assault (Factory New),Mil-Spec,CS20 Case,0.0,CSMONEY,200
SCAR-20 | Assault (Factory New),Mil-Spec,CS20 Case,0.0,SKINPORT,200
SCAR-20 | Assault (Factory New),Mil-Spec,CS20 Case,5.97,STEAM,200
SCAR-20 | Assault (Factory New),Mil-Spec,CS20 Case,3.89,C5,200
SCAR-20 | Assault (Factory New),Mil-Spec,CS20 Case,4.06,HALOSKINS,200
Tec-9 | Flash Out (Factory New),Mil-Spec,CS20 Case,4.04,C5,200
Tec-9 | Flash Out (Factory New),Mil-Spec,CS20 Case,4.34,YOUPIN,200
Tec-9 | Flash Out (Factory New),Mil-Spec,CS20 Case,0.0,WAXPEER,200
Tec-9 | Flash Out (Factory New),Mil-Spec,CS20 Case,0.0,DMARKET,200
Tec-9 | Flash Out (Factory New),Mil-Spec,CS20 Case,0.0,SKINPORT,200
Tec-9 | Flash Out (Factory New),Mil-Spec,CS20 Case,6.62,STEAM,200
Tec-9 | Flash Out (Factory New),Mil-Spec,CS20 Case,5.0,BUFF,200
Tec-9 | Flash Out (Factory New),Mil-Spec,CS20 Case,4.21,HALOSKINS,200
Tec-9 | Flash Out (Factory New),Mil-Spec,CS20 Case,0.0,CSMONEY,200
MAG-7 | Popdog (Factory New),Mil-Spec,CS20 Case,4.09,BUFF,200
