name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
★ Butterfly Knife | Freehand,Operation Riptide Case,Gold,5078.0,FN,YOUPIN,,False,,,,,,5078.0,,
★ Butterfly Knife | Lore,Operation Riptide Case,Gold,19888.0,FN,YOUPIN,,False,,,,,,19888.0,,
★ Butterfly Knife | Autotronic,Operation Riptide Case,Gold,13200.0,FN,C5,,False,,,,,,13200.0,,
★ Butterfly Knife | Bright Water,Operation Riptide Case,Gold,4760.0,FN,YOUPIN,,False,,,,,,4760.0,,
★ Butterfly Knife | Black Laminate,Operation Riptide Case,Gold,6880.0,FN,YOUPIN,,False,,,,,,6880.0,,
★ Huntsman Knife | Gamma Doppler,Operation Riptide Case,Gold,1664.0,FN,YOUPIN,,False,,,,,,1664.0,,
★ Huntsman Knife | Gamma Doppler,Operation Riptide Case,Gold,1664.0,FN,YOUPIN,,False,,,,,,1664.0,,
★ Huntsman Knife | Gamma Doppler,Operation Riptide Case,Gold,1664.0,FN,YOUPIN,,False,,,,,,1664.0,,
★ Huntsman Knife | Gamma Doppler,Operation Riptide Case,Gold,1664.0,FN,YOUPIN,,False,,,,,,1664.0,,
★ Huntsman Knife | Gamma Doppler,Operation Riptide Case,Gold,1664.0,FN,YOUPIN,,False,,,,,,1664.0,,
★ Huntsman Knife | Freehand,Operation Riptide Case,Gold,642.0,FN,YOUPIN,,False,,,,,,642.0,,
★ Huntsman Knife | Lore,Operation Riptide Case,Gold,1190.0,FN,BUFF,,False,,,,,,1190.0,,
★ Huntsman Knife | Autotronic,Operation Riptide Case,Gold,1450.0,FN,BUFF,,False,,,,,,1450.0,,
★ Huntsman Knife | Bright Water,Operation Riptide Case,Gold,567.5,FN,YOUPIN,,False,,,,,,567.5,,
★ Huntsman Knife | Black Laminate,Operation Riptide Case,Gold,1235.0,FN,YOUPIN,,False,,,,,,1235.0,,
★ Falchion Knife | Gamma Doppler,Operation Riptide Case,Gold,1642.0,FN,YOUPIN,,False,,,,,,1642.0,,
★ Falchion Knife | Gamma Doppler,Operation Riptide Case,Gold,1642.0,FN,YOUPIN,,False,,,,,,1642.0,,
★ Falchion Knife | Gamma Doppler,Operation Riptide Case,Gold,1642.0,FN,YOUPIN,,False,,,,,,1642.0,,
★ Falchion Knife | Gamma Doppler,Operation Riptide Case,Gold,1642.0,FN,YOUPIN,,False,,,,,,1642.0,,
★ Falchion Knife | Gamma Doppler,Operation Riptide Case,Gold,1642.0,FN,YOUPIN,,False,,,,,,1642.0,,
★ Falchion Knife | Freehand,Operation Riptide Case,Gold,689.0,FN,YOUPIN,,False,,,,,,689.0,,
★ Falchion Knife | Lore,Operation Riptide Case,Gold,1150.0,FN,BUFF,,False,,,,,,1150.0,,
★ Falchion Knife | Autotronic,Operation Riptide Case,Gold,1210.0,FN,YOUPIN,,False,,,,,,1210.0,,
★ Falchion Knife | Bright Water,Operation Riptide Case,Gold,608.88,FN,YOUPIN,,False,,,,,,608.88,,
★ Falchion Knife | Black Laminate,Operation Riptide Case,Gold,846.0,FN,YOUPIN,,False,,,,,,846.0,,
★ Shadow Daggers | Gamma Doppler,Operation Riptide Case,Gold,739.0,FN,BUFF,,False,,,,,,739.0,,
★ Shadow Daggers | Gamma Doppler,Operation Riptide Case,Gold,739.0,FN,BUFF,,False,,,,,,739.0,,
★ Shadow Daggers | Gamma Doppler,Operation Riptide Case,Gold,739.0,FN,BUFF,,False,,,,,,739.0,,
★ Shadow Daggers | Gamma Doppler,Operation Riptide Case,Gold,739.0,FN,BUFF,,False,,,,,,739.0,,
★ Shadow Daggers | Gamma Doppler,Operation Riptide Case,Gold,739.0,FN,BUFF,,False,,,,,,739.0,,
★ Shadow Daggers | Freehand,Operation Riptide Case,Gold,450.0,FN,YOUPIN,,False,,,,,,450.0,,
★ Shadow Daggers | Lore,Operation Riptide Case,Gold,970.0,FN,YOUPIN,,False,,,,,,970.0,,
★ Shadow Daggers | Autotronic,Operation Riptide Case,Gold,721.5,FN,YOUPIN,,False,,,,,,721.5,,
★ Shadow Daggers | Bright Water,Operation Riptide Case,Gold,395.0,FN,BUFF,,False,,,,,,395.0,,
★ Shadow Daggers | Black Laminate,Operation Riptide Case,Gold,534.0,FN,YOUPIN,,False,,,,,,534.0,,
★ Bowie Knife | Gamma Doppler,Operation Riptide Case,Gold,1448.0,FN,YOUPIN,,False,,,,,,1448.0,,
★ Bowie Knife | Gamma Doppler,Operation Riptide Case,Gold,1448.0,FN,YOUPIN,,False,,,,,,1448.0,,
★ Bowie Knife | Gamma Doppler,Operation Riptide Case,Gold,1448.0,FN,YOUPIN,,False,,,,,,1448.0,,
★ Bowie Knife | Gamma Doppler,Operation Riptide Case,Gold,1448.0,FN,YOUPIN,,False,,,,,,1448.0,,
★ Bowie Knife | Gamma Doppler,Operation Riptide Case,Gold,1448.0,FN,YOUPIN,,False,,,,,,1448.0,,
★ Bowie Knife | Freehand,Operation Riptide Case,Gold,629.0,FN,YOUPIN,,False,,,,,,629.0,,
★ Bowie Knife | Lore,Operation Riptide Case,Gold,1493.0,FN,YOUPIN,,False,,,,,,1493.0,,
★ Bowie Knife | Autotronic,Operation Riptide Case,Gold,1249.0,FN,YOUPIN,,False,,,,,,1249.0,,
★ Bowie Knife | Bright Water,Operation Riptide Case,Gold,537.0,FN,YOUPIN,,False,,,,,,537.0,,
★ Bowie Knife | Black Laminate,Operation Riptide Case,Gold,827.0,FN,YOUPIN,,False,,,,,,827.0,,
G3SG1 | Murky,Operation Vanguard Weapon Case,Mil-Spec,12.75,FN,BUFF,,False,Restricted,10.0,,崭新,,12.75,,
MAG-7 | Firestarter,Operation Vanguard Weapon Case,Mil-Spec,34.0,FN,YOUPIN,,False,Restricted,10.0,,崭新,,34.0,,
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,13.5,FN,BUFF,,False,Restricted,10.0,,崭新,,13.5,,
Five-SeveN | Urban Hazard,Operation Vanguard Weapon Case,Mil-Spec,18.89,FN,C5,,False,Restricted,10.0,,崭新,,18.89,,
★ Bayonet | Crimson Web,Operation Vanguard Weapon Case,Gold,15000.0,FN,YOUPIN,,False,,,,,,15000.0,,
★ Bayonet | Fade,Operation Vanguard Weapon Case,Gold,2863.0,FN,YOUPIN,,False,,,,,,2863.0,,
★ Bayonet | Forest DDPAT,Operation Vanguard Weapon Case,Gold,4000.0,FN,BUFF,,False,,,,,,4000.0,,
★ Bayonet | Night,Operation Vanguard Weapon Case,Gold,7000.0,FN,BUFF,,False,,,,,,7000.0,,
★ Bayonet | Safari Mesh,Operation Vanguard Weapon Case,Gold,902.0,MW,YOUPIN,,False,,,,,,902.0,,
★ Bayonet | Scorched,Operation Vanguard Weapon Case,Gold,1071.0,MW,YOUPIN,,False,,,,,,1071.0,,
★ Bayonet | Slaughter,Operation Vanguard Weapon Case,Gold,2849.5,FN,BUFF,,False,,,,,,2849.5,,
★ Bayonet | Stained,Operation Vanguard Weapon Case,Gold,1898.5,FN,YOUPIN,,False,,,,,,1898.5,,
★ Bayonet | Urban Masked,Operation Vanguard Weapon Case,Gold,1166.0,MW,BUFF,,False,,,,,,1166.0,,
★ Flip Knife | Blue Steel,Operation Vanguard Weapon Case,Gold,2189.0,FN,BUFF,,False,,,,,,2189.0,,
★ Flip Knife | Boreal Forest,Operation Vanguard Weapon Case,Gold,2557.05,FN,STEAM,,False,,,,,,2557.05,,
★ Flip Knife | Case Hardened,Operation Vanguard Weapon Case,Gold,2500.0,FN,YOUPIN,,False,,,,,,2500.0,,
★ Flip Knife | Crimson Web,Operation Vanguard Weapon Case,Gold,9666.0,FN,BUFF,,False,,,,,,9666.0,,
★ Flip Knife | Fade,Operation Vanguard Weapon Case,Gold,2449.0,FN,YOUPIN,,False,,,,,,2449.0,,
★ Flip Knife | Forest DDPAT,Operation Vanguard Weapon Case,Gold,2021.6,FN,STEAM,,False,,,,,,2021.6,,
★ Flip Knife | Night,Operation Vanguard Weapon Case,Gold,3859.5,FN,YOUPIN,,False,,,,,,3859.5,,
★ Flip Knife | Safari Mesh,Operation Vanguard Weapon Case,Gold,1600.0,FN,YOUPIN,,False,,,,,,1600.0,,
★ Flip Knife | Scorched,Operation Vanguard Weapon Case,Gold,2867.85,FN,STEAM,,False,,,,,,2867.85,,
★ Flip Knife | Slaughter,Operation Vanguard Weapon Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Flip Knife | Stained,Operation Vanguard Weapon Case,Gold,1388.0,FN,C5,,False,,,,,,1388.0,,
★ Flip Knife | Urban Masked,Operation Vanguard Weapon Case,Gold,749.5,MW,BUFF,,False,,,,,,749.5,,
★ Gut Knife | Blue Steel,Operation Vanguard Weapon Case,Gold,1190.0,FN,YOUPIN,,False,,,,,,1190.0,,
★ Gut Knife | Boreal Forest,Operation Vanguard Weapon Case,Gold,6594.13,FN,STEAM,,False,,,,,,6594.13,,
★ Gut Knife | Case Hardened,Operation Vanguard Weapon Case,Gold,2184.27,FN,STEAM,,False,,,,,,2184.27,,
★ Gut Knife | Crimson Web,Operation Vanguard Weapon Case,Gold,5700.08,FN,HALOSKINS,,False,,,,,,5700.08,,
★ Gut Knife | Fade,Operation Vanguard Weapon Case,Gold,954.0,FN,BUFF,,False,,,,,,954.0,,
★ Gut Knife | Forest DDPAT,Operation Vanguard Weapon Case,Gold,1611.41,FN,STEAM,,False,,,,,,1611.41,,
★ Gut Knife | Night,Operation Vanguard Weapon Case,Gold,529.5,MW,BUFF,,False,,,,,,529.5,,
★ Gut Knife | Safari Mesh,Operation Vanguard Weapon Case,Gold,2799.5,FN,BUFF,,False,,,,,,2799.5,,
★ Gut Knife | Scorched,Operation Vanguard Weapon Case,Gold,2786.12,FN,STEAM,,False,,,,,,2786.12,,
★ Gut Knife | Slaughter,Operation Vanguard Weapon Case,Gold,977.5,FN,YOUPIN,,False,,,,,,977.5,,
★ Gut Knife | Stained,Operation Vanguard Weapon Case,Gold,999.0,FN,YOUPIN,,False,,,,,,999.0,,
★ Gut Knife | Urban Masked,Operation Vanguard Weapon Case,Gold,999.0,FN,BUFF,,False,,,,,,999.0,,
★ Karambit | Blue Steel,Operation Vanguard Weapon Case,Gold,8966.0,FN,YOUPIN,,False,,,,,,8966.0,,
★ Karambit | Boreal Forest,Operation Vanguard Weapon Case,Gold,7124.38,FN,STEAM,,False,,,,,,7124.38,,
★ Karambit | Case Hardened,Operation Vanguard Weapon Case,Gold,13888.0,FN,YOUPIN,,False,,,,,,13888.0,,
★ Karambit | Crimson Web,Operation Vanguard Weapon Case,Gold,48888.0,FN,YOUPIN,,False,,,,,,48888.0,,
★ Karambit | Fade,Operation Vanguard Weapon Case,Gold,16300.0,FN,YOUPIN,,False,,,,,,16300.0,,
★ Karambit | Forest DDPAT,Operation Vanguard Weapon Case,Gold,8000.0,FN,C5,,False,,,,,,8000.0,,
★ Karambit | Night,Operation Vanguard Weapon Case,Gold,13333.0,FN,YOUPIN,,False,,,,,,13333.0,,
★ Karambit | Safari Mesh,Operation Vanguard Weapon Case,Gold,4000.0,FN,YOUPIN,,False,,,,,,4000.0,,
★ Karambit | Scorched,Operation Vanguard Weapon Case,Gold,7500.0,FN,YOUPIN,,False,,,,,,7500.0,,
★ Karambit | Slaughter,Operation Vanguard Weapon Case,Gold,8199.0,FN,YOUPIN,,False,,,,,,8199.0,,
★ Karambit | Stained,Operation Vanguard Weapon Case,Gold,5600.0,FN,BUFF,,False,,,,,,5600.0,,
★ Karambit | Urban Masked,Operation Vanguard Weapon Case,Gold,6834.96,FN,STEAM,,False,,,,,,6834.96,,
★ M9 Bayonet | Blue Steel,Operation Vanguard Weapon Case,Gold,5888.0,FN,YOUPIN,,False,,,,,,5888.0,,
★ M9 Bayonet | Boreal Forest,Operation Vanguard Weapon Case,Gold,6999.0,FN,BUFF,,False,,,,,,6999.0,,
★ M9 Bayonet | Case Hardened,Operation Vanguard Weapon Case,Gold,8500.0,FN,BUFF,,False,,,,,,8500.0,,
★ M9 Bayonet | Crimson Web,Operation Vanguard Weapon Case,Gold,34999.0,FN,BUFF,,False,,,,,,34999.0,,
★ M9 Bayonet | Fade,Operation Vanguard Weapon Case,Gold,8400.0,FN,BUFF,,False,,,,,,8400.0,,
★ M9 Bayonet | Forest DDPAT,Operation Vanguard Weapon Case,Gold,200000.0,FN,YOUPIN,,False,,,,,,200000.0,,
★ M9 Bayonet | Night,Operation Vanguard Weapon Case,Gold,3200.0,MW,YOUPIN,,False,,,,,,3200.0,,
★ M9 Bayonet | Safari Mesh,Operation Vanguard Weapon Case,Gold,1989.5,MW,YOUPIN,,False,,,,,,1989.5,,
★ Bowie Knife | Blue Steel,Operation Wildfire Case,Gold,1800.0,FN,BUFF,,False,,,,,,1800.0,,
★ Bowie Knife | Boreal Forest,Operation Wildfire Case,Gold,1398.0,FN,YOUPIN,,False,,,,,,1398.0,,
★ Bowie Knife | Case Hardened,Operation Wildfire Case,Gold,3879.0,FN,YOUPIN,,False,,,,,,3879.0,,
★ Bowie Knife | Crimson Web,Operation Wildfire Case,Gold,15000.0,FN,BUFF,,False,,,,,,15000.0,,
★ Bowie Knife | Fade,Operation Wildfire Case,Gold,1769.5,FN,YOUPIN,,False,,,,,,1769.5,,
★ Bowie Knife | Forest DDPAT,Operation Wildfire Case,Gold,1180.0,FN,YOUPIN,,False,,,,,,1180.0,,
★ Bowie Knife | Night,Operation Wildfire Case,Gold,950.0,MW,YOUPIN,,False,,,,,,950.0,,
★ Bowie Knife | Safari Mesh,Operation Wildfire Case,Gold,493.0,MW,YOUPIN,,False,,,,,,493.0,,
★ Bowie Knife | Scorched,Operation Wildfire Case,Gold,1396.87,FN,STEAM,,False,,,,,,1396.87,,
★ Bowie Knife | Slaughter,Operation Wildfire Case,Gold,1689.0,FN,YOUPIN,,False,,,,,,1689.0,,
★ Bowie Knife | Stained,Operation Wildfire Case,Gold,1110.98,FN,BUFF,,False,,,,,,1110.98,,
★ Bowie Knife | Urban Masked,Operation Wildfire Case,Gold,1380.0,FN,BUFF,,False,,,,,,1380.0,,
★ Talon Knife | Doppler,Prisma 2 Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Doppler,Prisma 2 Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Doppler,Prisma 2 Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Doppler,Prisma 2 Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Doppler,Prisma 2 Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Doppler,Prisma 2 Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Doppler,Prisma 2 Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Damascus Steel,Prisma 2 Case,Gold,2320.0,FN,YOUPIN,,False,,,,,,2320.0,,
★ Talon Knife | Marble Fade,Prisma 2 Case,Gold,3850.0,FN,YOUPIN,,False,,,,,,3850.0,,
★ Talon Knife | Rust Coat,Prisma 2 Case,Gold,1650.0,WW,YOUPIN,,False,,,,,,1650.0,,
★ Talon Knife | Tiger Tooth,Prisma 2 Case,Gold,3280.0,FN,YOUPIN,,False,,,,,,3280.0,,
★ Talon Knife | Ultraviolet,Prisma 2 Case,Gold,6888.0,FN,BUFF,,False,,,,,,6888.0,,
★ Navaja Knife | Doppler,Prisma 2 Case,Gold,835.0,FN,YOUPIN,,False,,,,,,835.0,,
★ Navaja Knife | Doppler,Prisma 2 Case,Gold,835.0,FN,YOUPIN,,False,,,,,,835.0,,
★ Navaja Knife | Doppler,Prisma 2 Case,Gold,835.0,FN,YOUPIN,,False,,,,,,835.0,,
★ Navaja Knife | Doppler,Prisma 2 Case,Gold,835.0,FN,YOUPIN,,False,,,,,,835.0,,
★ Navaja Knife | Doppler,Prisma 2 Case,Gold,835.0,FN,YOUPIN,,False,,,,,,835.0,,
★ Navaja Knife | Doppler,Prisma 2 Case,Gold,835.0,FN,YOUPIN,,False,,,,,,835.0,,
★ Navaja Knife | Doppler,Prisma 2 Case,Gold,835.0,FN,YOUPIN,,False,,,,,,835.0,,
★ Stiletto Knife | Rust Coat,Prisma 2 Case,Gold,890.0,WW,YOUPIN,,False,,,,,,890.0,,
★ Stiletto Knife | Tiger Tooth,Prisma 2 Case,Gold,1839.0,FN,YOUPIN,,False,,,,,,1839.0,,
★ Stiletto Knife | Ultraviolet,Prisma 2 Case,Gold,3999.5,FN,BUFF,,False,,,,,,3999.5,,
★ Ursus Knife | Doppler,Prisma 2 Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma 2 Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma 2 Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma 2 Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma 2 Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma 2 Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma 2 Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Damascus Steel,Prisma 2 Case,Gold,694.48,FN,YOUPIN,,False,,,,,,694.48,,
★ Ursus Knife | Marble Fade,Prisma 2 Case,Gold,1216.0,FN,YOUPIN,,False,,,,,,1216.0,,
★ Ursus Knife | Rust Coat,Prisma 2 Case,Gold,510.0,WW,YOUPIN,,False,,,,,,510.0,,
★ Ursus Knife | Tiger Tooth,Prisma 2 Case,Gold,1068.99,FN,C5,,False,,,,,,1068.99,,
★ Ursus Knife | Ultraviolet,Prisma 2 Case,Gold,3000.0,FN,YOUPIN,,False,,,,,,3000.0,,
★ Talon Knife | Doppler,Prisma Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Doppler,Prisma Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Doppler,Prisma Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Doppler,Prisma Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Talon Knife | Doppler,Prisma Case,Gold,5787.88,FN,YOUPIN,,False,,,,,,5787.88,,
★ Navaja Knife | Damascus Steel,Prisma Case,Gold,368.5,FT,YOUPIN,,False,,,,,,368.5,,
★ Navaja Knife | Marble Fade,Prisma Case,Gold,640.0,FN,YOUPIN,,False,,,,,,640.0,,
★ Navaja Knife | Rust Coat,Prisma Case,Gold,460.0,WW,C5,,False,,,,,,460.0,,
★ Navaja Knife | Tiger Tooth,Prisma Case,Gold,508.0,FN,YOUPIN,,False,,,,,,508.0,,
★ Navaja Knife | Ultraviolet,Prisma Case,Gold,1638.06,FN,STEAM,,False,,,,,,1638.06,,
★ Stiletto Knife | Doppler,Prisma Case,Gold,3250.0,FN,BUFF,,False,,,,,,3250.0,,
★ Stiletto Knife | Doppler,Prisma Case,Gold,3250.0,FN,BUFF,,False,,,,,,3250.0,,
★ Stiletto Knife | Doppler,Prisma Case,Gold,3250.0,FN,BUFF,,False,,,,,,3250.0,,
★ Stiletto Knife | Doppler,Prisma Case,Gold,3250.0,FN,BUFF,,False,,,,,,3250.0,,
★ Stiletto Knife | Doppler,Prisma Case,Gold,3250.0,FN,BUFF,,False,,,,,,3250.0,,
★ Stiletto Knife | Doppler,Prisma Case,Gold,3250.0,FN,BUFF,,False,,,,,,3250.0,,
★ Stiletto Knife | Doppler,Prisma Case,Gold,3250.0,FN,BUFF,,False,,,,,,3250.0,,
★ Stiletto Knife | Damascus Steel,Prisma Case,Gold,1348.0,FN,YOUPIN,,False,,,,,,1348.0,,
★ Stiletto Knife | Marble Fade,Prisma Case,Gold,2020.0,FN,YOUPIN,,False,,,,,,2020.0,,
★ Stiletto Knife | Rust Coat,Prisma Case,Gold,889.5,WW,YOUPIN,,False,,,,,,889.5,,
★ Stiletto Knife | Tiger Tooth,Prisma Case,Gold,1839.0,FN,YOUPIN,,False,,,,,,1839.0,,
★ Stiletto Knife | Ultraviolet,Prisma Case,Gold,3999.5,FN,BUFF,,False,,,,,,3999.5,,
★ Ursus Knife | Doppler,Prisma Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Doppler,Prisma Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
★ Ursus Knife | Damascus Steel,Prisma Case,Gold,694.48,FN,YOUPIN,,False,,,,,,694.48,,
★ Ursus Knife | Marble Fade,Prisma Case,Gold,1216.0,FN,YOUPIN,,False,,,,,,1216.0,,
★ Ursus Knife | Rust Coat,Prisma Case,Gold,510.0,WW,YOUPIN,,False,,,,,,510.0,,
★ Ursus Knife | Tiger Tooth,Prisma Case,Gold,1068.99,FN,C5,,False,,,,,,1068.99,,
★ Ursus Knife | Ultraviolet,Prisma Case,Gold,3000.0,FN,YOUPIN,,False,,,,,,3000.0,,
★ Broken Fang Gloves | Jade,Recoil Case,Gold,4899.5,FN,BUFF,,False,,,,,,4899.5,,
★ Hand Wraps | Giraffe,Recoil Case,Gold,648.0,MW,BUFF,,False,,,,,,648.0,,
★ Hand Wraps | Desert Shamagh,Recoil Case,Gold,2500.0,FN,YOUPIN,,False,,,,,,2500.0,,
★ Moto Gloves | Smoke Out,Recoil Case,Gold,6666.0,FN,YOUPIN,,False,,,,,,6666.0,,
★ Moto Gloves | Blood Pressure,Recoil Case,Gold,5988.0,FN,YOUPIN,,False,,,,,,5988.0,,
★ Moto Gloves | Finish Line,Recoil Case,Gold,4800.0,FN,C5,,False,,,,,,4800.0,,
★ Moto Gloves | 3rd Commando Company,Recoil Case,Gold,2387.0,FN,YOUPIN,,False,,,,,,2387.0,,
★ Specialist Gloves | Marble Fade,Recoil Case,Gold,16387.0,FN,YOUPIN,,False,,,,,,16387.0,,
★ Specialist Gloves | Field Agent,Recoil Case,Gold,9800.0,FN,YOUPIN,,False,,,,,,9800.0,,
★ Specialist Gloves | Tiger Strike,Recoil Case,Gold,12699.0,FN,YOUPIN,,False,,,,,,12699.0,,
★ Specialist Gloves | Lt. Commander,Recoil Case,Gold,7499.0,FN,YOUPIN,,False,,,,,,7499.0,,
★ Sport Gloves | Slingshot,Recoil Case,Gold,29988.88,FN,YOUPIN,,False,,,,,,29988.88,,
★ Sport Gloves | Nocts,Recoil Case,Gold,28888.0,FN,YOUPIN,,False,,,,,,28888.0,,
★ Sport Gloves | Scarlet Shamagh,Recoil Case,Gold,11899.9,FN,BUFF,,False,,,,,,11899.9,,
★ Sport Gloves | Big Game,Recoil Case,Gold,8000.0,FN,YOUPIN,,False,,,,,,8000.0,,
★ Hydra Gloves | Emerald,Revolution Case,Gold,1787.5,FN,YOUPIN,,False,,,,,,1787.5,,
★ Hydra Gloves | Case Hardened,Revolution Case,Gold,3043.0,FN,BUFF,,False,,,,,,3043.0,,
★ Hydra Gloves | Rattler,Revolution Case,Gold,1947.0,FN,YOUPIN,,False,,,,,,1947.0,,
★ Hydra Gloves | Mangrove,Revolution Case,Gold,1949.5,FN,YOUPIN,,False,,,,,,1949.5,,
★ Driver Gloves | Racing Green,Revolution Case,Gold,2948.5,FN,BUFF,,False,,,,,,2948.5,,
★ Driver Gloves | Overtake,Revolution Case,Gold,3850.0,FN,YOUPIN,,False,,,,,,3850.0,,
★ Driver Gloves | King Snake,Revolution Case,Gold,27600.0,FN,YOUPIN,,False,,,,,,27600.0,,
★ Driver Gloves | Imperial Plaid,Revolution Case,Gold,9199.0,FN,BUFF,,False,,,,,,9199.0,,
★ Hand Wraps | Duct Tape,Revolution Case,Gold,2999.5,FN,BUFF,,False,,,,,,2999.5,,
★ Hand Wraps | Cobalt Skulls,Revolution Case,Gold,11999.5,FN,BUFF,,False,,,,,,11999.5,,
★ Hand Wraps | Overprint,Revolution Case,Gold,4238.0,FN,YOUPIN,,False,,,,,,4238.0,,
★ Specialist Gloves | Mogul,Revolution Case,Gold,659.5,BS,YOUPIN,,False,,,,,,659.5,,
★ Sport Gloves | Bronze Morph,Revolution Case,Gold,6394.0,FN,YOUPIN,,False,,,,,,6394.0,,
★ Sport Gloves | Amphibious,Revolution Case,Gold,30500.0,FN,YOUPIN,,False,,,,,,30500.0,,
★ Sport Gloves | Vice,Revolution Case,Gold,76000.0,FN,BUFF,,False,,,,,,76000.0,,
★ Sport Gloves | Omega,Revolution Case,Gold,17600.0,FN,YOUPIN,,False,,,,,,17600.0,,
★ Bayonet | Blue Steel,Revolver Case,Gold,3200.0,FN,YOUPIN,,False,,,,,,3200.0,,
★ Bayonet | Boreal Forest,Revolver Case,Gold,4701.63,FN,STEAM,,False,,,,,,4701.63,,
★ Bayonet | Case Hardened,Revolver Case,Gold,4888.88,FN,BUFF,,False,,,,,,4888.88,,
★ Bayonet | Crimson Web,Revolver Case,Gold,15000.0,FN,YOUPIN,,False,,,,,,15000.0,,
★ Bayonet | Fade,Revolver Case,Gold,2863.0,FN,YOUPIN,,False,,,,,,2863.0,,
★ Bayonet | Forest DDPAT,Revolver Case,Gold,4000.0,FN,BUFF,,False,,,,,,4000.0,,
★ Bayonet | Night,Revolver Case,Gold,7000.0,FN,BUFF,,False,,,,,,7000.0,,
★ Bayonet | Safari Mesh,Revolver Case,Gold,902.0,MW,YOUPIN,,False,,,,,,902.0,,
★ Bayonet | Scorched,Revolver Case,Gold,1071.0,MW,YOUPIN,,False,,,,,,1071.0,,
★ Bayonet | Slaughter,Revolver Case,Gold,2849.5,FN,BUFF,,False,,,,,,2849.5,,
★ Bayonet | Stained,Revolver Case,Gold,1898.5,FN,YOUPIN,,False,,,,,,1898.5,,
★ Bayonet | Urban Masked,Revolver Case,Gold,1166.0,MW,BUFF,,False,,,,,,1166.0,,
★ Flip Knife | Blue Steel,Revolver Case,Gold,2189.0,FN,BUFF,,False,,,,,,2189.0,,
★ Flip Knife | Boreal Forest,Revolver Case,Gold,2557.05,FN,STEAM,,False,,,,,,2557.05,,
★ Flip Knife | Case Hardened,Revolver Case,Gold,2500.0,FN,YOUPIN,,False,,,,,,2500.0,,
★ Flip Knife | Crimson Web,Revolver Case,Gold,9666.0,FN,BUFF,,False,,,,,,9666.0,,
★ Flip Knife | Fade,Revolver Case,Gold,2449.0,FN,YOUPIN,,False,,,,,,2449.0,,
★ Flip Knife | Forest DDPAT,Revolver Case,Gold,2021.6,FN,STEAM,,False,,,,,,2021.6,,
★ Flip Knife | Night,Revolver Case,Gold,3859.5,FN,YOUPIN,,False,,,,,,3859.5,,
★ Flip Knife | Safari Mesh,Revolver Case,Gold,1600.0,FN,YOUPIN,,False,,,,,,1600.0,,
★ Flip Knife | Scorched,Revolver Case,Gold,2867.85,FN,STEAM,,False,,,,,,2867.85,,
★ Flip Knife | Slaughter,Revolver Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
