marketHashName_used,rarity_en,case_name_en,price,platform,status
★ Flip Knife | Urban Masked (Factory New),Gold,ESports 2013 Winter Case,2696.79,C5,200
★ Flip Knife | Urban Masked (Factory New),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Flip Knife | Urban Masked (Factory New),Gold,ESports 2013 Winter Case,0.0,HALOSKINS,200
★ Flip Knife | Urban Masked (Factory New),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Flip Knife | Urban Masked (Factory New),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Flip Knife | Urban Masked (Minimal Wear),Gold,ESports 2013 Winter Case,813.5,BUFF,200
★ Flip Knife | Urban Masked (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Flip Knife | Urban Masked (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Flip Knife | Urban Masked (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Flip Knife | Urban Masked (Minimal Wear),Gold,ESports 2013 Winter Case,984.7,C5,200
★ Flip Knife | Urban Masked (Minimal Wear),Gold,ESports 2013 Winter Case,1038.53,HALOSKINS,200
★ Flip Knife | Urban Masked (Minimal Wear),Gold,ESports 2013 Winter Case,829.5,YOUPIN,200
★ Flip Knife | Urban Masked (Minimal Wear),Gold,ESports 2013 Winter Case,1550.71,STEAM,200
★ Flip Knife | Urban Masked (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Flip Knife | Urban Masked (Field-Tested),Gold,ESports 2013 Winter Case,790.0,C5,200
★ Flip Knife | Urban Masked (Field-Tested),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Flip Knife | Urban Masked (Field-Tested),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Flip Knife | Urban Masked (Field-Tested),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Flip Knife | Urban Masked (Field-Tested),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Flip Knife | Urban Masked (Field-Tested),Gold,ESports 2013 Winter Case,754.5,BUFF,200
★ Flip Knife | Urban Masked (Field-Tested),Gold,ESports 2013 Winter Case,769.5,YOUPIN,200
★ Flip Knife | Urban Masked (Field-Tested),Gold,ESports 2013 Winter Case,1153.97,STEAM,200
★ Flip Knife | Urban Masked (Field-Tested),Gold,ESports 2013 Winter Case,820.4,HALOSKINS,200
★ Flip Knife | Urban Masked (Well-Worn),Gold,ESports 2013 Winter Case,755.5,BUFF,200
★ Flip Knife | Urban Masked (Well-Worn),Gold,ESports 2013 Winter Case,776.5,YOUPIN,200
★ Flip Knife | Urban Masked (Well-Worn),Gold,ESports 2013 Winter Case,791.4,C5,200
★ Flip Knife | Urban Masked (Well-Worn),Gold,ESports 2013 Winter Case,821.51,HALOSKINS,200
★ Flip Knife | Urban Masked (Well-Worn),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Flip Knife | Urban Masked (Well-Worn),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Flip Knife | Urban Masked (Well-Worn),Gold,ESports 2013 Winter Case,1185.83,STEAM,200
★ Flip Knife | Urban Masked (Well-Worn),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Flip Knife | Urban Masked (Battle-Scarred),Gold,ESports 2013 Winter Case,729.0,BUFF,200
★ Flip Knife | Urban Masked (Battle-Scarred),Gold,ESports 2013 Winter Case,749.5,YOUPIN,200
★ Flip Knife | Urban Masked (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Flip Knife | Urban Masked (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Flip Knife | Urban Masked (Battle-Scarred),Gold,ESports 2013 Winter Case,760.24,C5,200
★ Flip Knife | Urban Masked (Battle-Scarred),Gold,ESports 2013 Winter Case,1041.94,STEAM,200
★ Flip Knife | Urban Masked (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Flip Knife | Urban Masked (Battle-Scarred),Gold,ESports 2013 Winter Case,798.51,HALOSKINS,200
★ Flip Knife | Urban Masked (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
,Gold,ESports 2013 Winter Case,,all,
★ Gut Knife | Blue Steel (Factory New),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Blue Steel (Factory New),Gold,ESports 2013 Winter Case,0.0,YOUPIN,200
★ Gut Knife | Blue Steel (Factory New),Gold,ESports 2013 Winter Case,1195.5,BUFF,200
★ Gut Knife | Blue Steel (Factory New),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Blue Steel (Factory New),Gold,ESports 2013 Winter Case,997.9,C5,200
★ Gut Knife | Blue Steel (Factory New),Gold,ESports 2013 Winter Case,1035.82,HALOSKINS,200
★ Gut Knife | Blue Steel (Factory New),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Blue Steel (Factory New),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Blue Steel (Minimal Wear),Gold,ESports 2013 Winter Case,665.5,BUFF,200
★ Gut Knife | Blue Steel (Minimal Wear),Gold,ESports 2013 Winter Case,679.9,YOUPIN,200
★ Gut Knife | Blue Steel (Minimal Wear),Gold,ESports 2013 Winter Case,625.0,C5,200
★ Gut Knife | Blue Steel (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Blue Steel (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Blue Steel (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Blue Steel (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Blue Steel (Minimal Wear),Gold,ESports 2013 Winter Case,649.04,HALOSKINS,200
★ Gut Knife | Blue Steel (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Blue Steel (Field-Tested),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Blue Steel (Field-Tested),Gold,ESports 2013 Winter Case,525.0,YOUPIN,200
★ Gut Knife | Blue Steel (Field-Tested),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Blue Steel (Field-Tested),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Blue Steel (Field-Tested),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Blue Steel (Field-Tested),Gold,ESports 2013 Winter Case,576.5,BUFF,200
★ Gut Knife | Blue Steel (Field-Tested),Gold,ESports 2013 Winter Case,555.5,C5,200
★ Gut Knife | Blue Steel (Field-Tested),Gold,ESports 2013 Winter Case,576.61,HALOSKINS,200
★ Gut Knife | Blue Steel (Field-Tested),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Blue Steel (Well-Worn),Gold,ESports 2013 Winter Case,897.95,YOUPIN,200
★ Gut Knife | Blue Steel (Well-Worn),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Blue Steel (Well-Worn),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Blue Steel (Well-Worn),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Blue Steel (Well-Worn),Gold,ESports 2013 Winter Case,598.5,BUFF,200
★ Gut Knife | Blue Steel (Well-Worn),Gold,ESports 2013 Winter Case,529.2,C5,200
★ Gut Knife | Blue Steel (Well-Worn),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Blue Steel (Well-Worn),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Blue Steel (Well-Worn),Gold,ESports 2013 Winter Case,569.5,HALOSKINS,200
★ Gut Knife | Blue Steel (Battle-Scarred),Gold,ESports 2013 Winter Case,699.5,YOUPIN,200
★ Gut Knife | Blue Steel (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Blue Steel (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Blue Steel (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Blue Steel (Battle-Scarred),Gold,ESports 2013 Winter Case,680.0,BUFF,200
★ Gut Knife | Blue Steel (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Blue Steel (Battle-Scarred),Gold,ESports 2013 Winter Case,558.0,C5,200
★ Gut Knife | Blue Steel (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Blue Steel (Battle-Scarred),Gold,ESports 2013 Winter Case,579.19,HALOSKINS,200
★ Gut Knife | Boreal Forest (Minimal Wear),Gold,ESports 2013 Winter Case,450.0,C5,200
★ Gut Knife | Boreal Forest (Minimal Wear),Gold,ESports 2013 Winter Case,438.47,YOUPIN,200
★ Gut Knife | Boreal Forest (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Boreal Forest (Minimal Wear),Gold,ESports 2013 Winter Case,433.0,BUFF,200
★ Gut Knife | Boreal Forest (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Boreal Forest (Minimal Wear),Gold,ESports 2013 Winter Case,467.09,HALOSKINS,200
★ Gut Knife | Boreal Forest (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Boreal Forest (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Boreal Forest (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Boreal Forest (Field-Tested),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Boreal Forest (Field-Tested),Gold,ESports 2013 Winter Case,347.0,YOUPIN,200
★ Gut Knife | Boreal Forest (Field-Tested),Gold,ESports 2013 Winter Case,352.24,C5,200
★ Gut Knife | Boreal Forest (Field-Tested),Gold,ESports 2013 Winter Case,365.79,HALOSKINS,200
★ Gut Knife | Boreal Forest (Field-Tested),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Boreal Forest (Field-Tested),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Boreal Forest (Field-Tested),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Boreal Forest (Field-Tested),Gold,ESports 2013 Winter Case,360.0,BUFF,200
★ Gut Knife | Boreal Forest (Field-Tested),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Boreal Forest (Well-Worn),Gold,ESports 2013 Winter Case,374.0,BUFF,200
★ Gut Knife | Boreal Forest (Well-Worn),Gold,ESports 2013 Winter Case,397.0,YOUPIN,200
★ Gut Knife | Boreal Forest (Well-Worn),Gold,ESports 2013 Winter Case,383.03,C5,200
★ Gut Knife | Boreal Forest (Well-Worn),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Boreal Forest (Well-Worn),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Boreal Forest (Well-Worn),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Boreal Forest (Well-Worn),Gold,ESports 2013 Winter Case,397.79,HALOSKINS,200
★ Gut Knife | Boreal Forest (Well-Worn),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Boreal Forest (Well-Worn),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Boreal Forest (Battle-Scarred),Gold,ESports 2013 Winter Case,568.9,YOUPIN,200
★ Gut Knife | Boreal Forest (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Boreal Forest (Battle-Scarred),Gold,ESports 2013 Winter Case,480.0,BUFF,200
★ Gut Knife | Boreal Forest (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Boreal Forest (Battle-Scarred),Gold,ESports 2013 Winter Case,393.0,C5,200
★ Gut Knife | Boreal Forest (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Boreal Forest (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Boreal Forest (Battle-Scarred),Gold,ESports 2013 Winter Case,407.97,HALOSKINS,200
★ Gut Knife | Boreal Forest (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Case Hardened (Factory New),Gold,ESports 2013 Winter Case,1543.0,BUFF,200
★ Gut Knife | Case Hardened (Factory New),Gold,ESports 2013 Winter Case,1486.35,YOUPIN,200
★ Gut Knife | Case Hardened (Factory New),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Case Hardened (Factory New),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Case Hardened (Factory New),Gold,ESports 2013 Winter Case,2588.0,C5,200
★ Gut Knife | Case Hardened (Factory New),Gold,ESports 2013 Winter Case,2687.76,HALOSKINS,200
★ Gut Knife | Case Hardened (Factory New),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Case Hardened (Factory New),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Case Hardened (Minimal Wear),Gold,ESports 2013 Winter Case,800.0,BUFF,200
★ Gut Knife | Case Hardened (Minimal Wear),Gold,ESports 2013 Winter Case,799.89,YOUPIN,200
★ Gut Knife | Case Hardened (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Case Hardened (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Case Hardened (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Case Hardened (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Case Hardened (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Case Hardened (Minimal Wear),Gold,ESports 2013 Winter Case,820.0,C5,200
★ Gut Knife | Case Hardened (Minimal Wear),Gold,ESports 2013 Winter Case,851.63,HALOSKINS,200
★ Gut Knife | Case Hardened (Field-Tested),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Case Hardened (Field-Tested),Gold,ESports 2013 Winter Case,658.0,YOUPIN,200
★ Gut Knife | Case Hardened (Field-Tested),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Case Hardened (Field-Tested),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Case Hardened (Field-Tested),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Case Hardened (Field-Tested),Gold,ESports 2013 Winter Case,685.0,BUFF,200
★ Gut Knife | Case Hardened (Field-Tested),Gold,ESports 2013 Winter Case,705.0,C5,200
★ Gut Knife | Case Hardened (Field-Tested),Gold,ESports 2013 Winter Case,732.21,HALOSKINS,200
★ Gut Knife | Case Hardened (Field-Tested),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Case Hardened (Well-Worn),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Case Hardened (Well-Worn),Gold,ESports 2013 Winter Case,649.5,YOUPIN,200
★ Gut Knife | Case Hardened (Well-Worn),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Case Hardened (Well-Worn),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Case Hardened (Well-Worn),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Case Hardened (Well-Worn),Gold,ESports 2013 Winter Case,680.0,BUFF,200
★ Gut Knife | Case Hardened (Well-Worn),Gold,ESports 2013 Winter Case,716.03,C5,200
★ Gut Knife | Case Hardened (Well-Worn),Gold,ESports 2013 Winter Case,0.0,HALOSKINS,200
★ Gut Knife | Case Hardened (Well-Worn),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Case Hardened (Battle-Scarred),Gold,ESports 2013 Winter Case,650.0,BUFF,200
★ Gut Knife | Case Hardened (Battle-Scarred),Gold,ESports 2013 Winter Case,696.69,C5,200
★ Gut Knife | Case Hardened (Battle-Scarred),Gold,ESports 2013 Winter Case,739.5,YOUPIN,200
★ Gut Knife | Case Hardened (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Case Hardened (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Case Hardened (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Case Hardened (Battle-Scarred),Gold,ESports 2013 Winter Case,1244.19,HALOSKINS,200
★ Gut Knife | Case Hardened (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Case Hardened (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Crimson Web (Factory New),Gold,ESports 2013 Winter Case,4333.0,YOUPIN,200
★ Gut Knife | Crimson Web (Factory New),Gold,ESports 2013 Winter Case,5000.0,BUFF,200
★ Gut Knife | Crimson Web (Factory New),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Crimson Web (Factory New),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Crimson Web (Factory New),Gold,ESports 2013 Winter Case,3537.5,C5,200
★ Gut Knife | Crimson Web (Factory New),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Crimson Web (Factory New),Gold,ESports 2013 Winter Case,3671.7,HALOSKINS,200
★ Gut Knife | Crimson Web (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Crimson Web (Minimal Wear),Gold,ESports 2013 Winter Case,798.9,C5,200
★ Gut Knife | Crimson Web (Minimal Wear),Gold,ESports 2013 Winter Case,819.9,YOUPIN,200
★ Gut Knife | Crimson Web (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Crimson Web (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Crimson Web (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Crimson Web (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Crimson Web (Minimal Wear),Gold,ESports 2013 Winter Case,776.5,BUFF,200
★ Gut Knife | Crimson Web (Minimal Wear),Gold,ESports 2013 Winter Case,829.81,HALOSKINS,200
★ Gut Knife | Crimson Web (Field-Tested),Gold,ESports 2013 Winter Case,550.0,BUFF,200
★ Gut Knife | Crimson Web (Field-Tested),Gold,ESports 2013 Winter Case,539.0,YOUPIN,200
★ Gut Knife | Crimson Web (Field-Tested),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Crimson Web (Field-Tested),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Crimson Web (Field-Tested),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Crimson Web (Field-Tested),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Crimson Web (Field-Tested),Gold,ESports 2013 Winter Case,550.95,C5,200
★ Gut Knife | Crimson Web (Field-Tested),Gold,ESports 2013 Winter Case,572.15,HALOSKINS,200
★ Gut Knife | Crimson Web (Field-Tested),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Crimson Web (Well-Worn),Gold,ESports 2013 Winter Case,0.0,BUFF,200
★ Gut Knife | Crimson Web (Well-Worn),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Crimson Web (Well-Worn),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Crimson Web (Well-Worn),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Crimson Web (Well-Worn),Gold,ESports 2013 Winter Case,8888.0,YOUPIN,200
★ Gut Knife | Crimson Web (Well-Worn),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Crimson Web (Well-Worn),Gold,ESports 2013 Winter Case,615.59,C5,200
★ Gut Knife | Crimson Web (Well-Worn),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Crimson Web (Well-Worn),Gold,ESports 2013 Winter Case,0.0,HALOSKINS,200
★ Gut Knife | Crimson Web (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Crimson Web (Battle-Scarred),Gold,ESports 2013 Winter Case,584.9,YOUPIN,200
★ Gut Knife | Crimson Web (Battle-Scarred),Gold,ESports 2013 Winter Case,540.0,C5,200
★ Gut Knife | Crimson Web (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Crimson Web (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Crimson Web (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Crimson Web (Battle-Scarred),Gold,ESports 2013 Winter Case,587.4,BUFF,200
★ Gut Knife | Crimson Web (Battle-Scarred),Gold,ESports 2013 Winter Case,560.78,HALOSKINS,200
★ Gut Knife | Crimson Web (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Fade (Factory New),Gold,ESports 2013 Winter Case,947.0,C5,200
★ Gut Knife | Fade (Factory New),Gold,ESports 2013 Winter Case,924.5,YOUPIN,200
★ Gut Knife | Fade (Factory New),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Fade (Factory New),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Fade (Factory New),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Fade (Factory New),Gold,ESports 2013 Winter Case,909.0,BUFF,200
★ Gut Knife | Fade (Factory New),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Fade (Factory New),Gold,ESports 2013 Winter Case,976.56,HALOSKINS,200
★ Gut Knife | Fade (Factory New),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Gut Knife | Fade (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Gut Knife | Fade (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Gut Knife | Fade (Minimal Wear),Gold,ESports 2013 Winter Case,1787.5,BUFF,200
★ Gut Knife | Fade (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,YOUPIN,200
★ Gut Knife | Fade (Minimal Wear),Gold,ESports 2013 Winter Case,1650.03,C5,200
★ Gut Knife | Fade (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Gut Knife | Fade (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Gut Knife | Fade (Minimal Wear),Gold,ESports 2013 Winter Case,1914.98,HALOSKINS,200
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
,Gold,ESports 2013 Winter Case,,all,
★ Karambit | Scorched (Factory New),Gold,ESports 2013 Winter Case,7500.0,BUFF,200
★ Karambit | Scorched (Factory New),Gold,ESports 2013 Winter Case,5999.5,YOUPIN,200
★ Karambit | Scorched (Factory New),Gold,ESports 2013 Winter Case,8888.0,C5,200
★ Karambit | Scorched (Factory New),Gold,ESports 2013 Winter Case,9229.72,HALOSKINS,200
★ Karambit | Scorched (Factory New),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Karambit | Scorched (Factory New),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Karambit | Scorched (Factory New),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Karambit | Scorched (Minimal Wear),Gold,ESports 2013 Winter Case,3360.0,BUFF,200
★ Karambit | Scorched (Minimal Wear),Gold,ESports 2013 Winter Case,3315.0,YOUPIN,200
★ Karambit | Scorched (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Karambit | Scorched (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Karambit | Scorched (Minimal Wear),Gold,ESports 2013 Winter Case,3387.8,C5,200
★ Karambit | Scorched (Minimal Wear),Gold,ESports 2013 Winter Case,3516.31,HALOSKINS,200
★ Karambit | Scorched (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Karambit | Scorched (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Karambit | Scorched (Minimal Wear),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Karambit | Scorched (Field-Tested),Gold,ESports 2013 Winter Case,2987.0,BUFF,200
★ Karambit | Scorched (Field-Tested),Gold,ESports 2013 Winter Case,2943.0,YOUPIN,200
★ Karambit | Scorched (Field-Tested),Gold,ESports 2013 Winter Case,2938.5,C5,200
★ Karambit | Scorched (Field-Tested),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Karambit | Scorched (Field-Tested),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Karambit | Scorched (Field-Tested),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
★ Karambit | Scorched (Field-Tested),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Karambit | Scorched (Field-Tested),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Karambit | Scorched (Field-Tested),Gold,ESports 2013 Winter Case,3052.01,HALOSKINS,200
★ Karambit | Scorched (Well-Worn),Gold,ESports 2013 Winter Case,2980.0,BUFF,200
★ Karambit | Scorched (Well-Worn),Gold,ESports 2013 Winter Case,2847.99,YOUPIN,200
★ Karambit | Scorched (Well-Worn),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Karambit | Scorched (Well-Worn),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Karambit | Scorched (Well-Worn),Gold,ESports 2013 Winter Case,2960.0,C5,200
★ Karambit | Scorched (Well-Worn),Gold,ESports 2013 Winter Case,3073.83,HALOSKINS,200
★ Karambit | Scorched (Well-Worn),Gold,ESports 2013 Winter Case,0.0,SKINPORT,200
★ Karambit | Scorched (Well-Worn),Gold,ESports 2013 Winter Case,0.0,STEAM,200
★ Karambit | Scorched (Battle-Scarred),Gold,ESports 2013 Winter Case,2890.0,BUFF,200
★ Karambit | Scorched (Battle-Scarred),Gold,ESports 2013 Winter Case,2850.0,YOUPIN,200
★ Karambit | Scorched (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,WAXPEER,200
★ Karambit | Scorched (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,DMARKET,200
★ Karambit | Scorched (Battle-Scarred),Gold,ESports 2013 Winter Case,0.0,CSMONEY,200
