name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
USP-S | Torque,Falchion Case,Mil-Spec,9.0,WW,BUFF,,False,Restricted,10.0,15.503333333333332,久经,1.5503333333333331,9.0,-7.449666666666667,-0.8277407407407408
Galil AR | Stone Cold,Shadow Case,Restricted,16.6,FT,YOUPIN,,False,Classified,10.0,90.67,战痕,9.067,16.6,-7.533000000000001,-0.4537951807228916
AUG | Stymphalian,Clutch Case,Classified,28.77,WW,YOUPIN,,False,Covert,10.0,210.5,战痕,21.05,28.77,-7.719999999999999,-0.26833507125477923
USP-S | Lead Conduit,Operation Wildfire Case,Mil-Spec,14.49,MW,C5,,False,Restricted,10.0,67.47,战痕,6.747,14.49,-7.743,-0.534368530020704
Tec-9 | Avalanche,Revolver Case,Restricted,15.26,FT,YOUPIN,,False,Classified,10.0,74.83666666666666,战痕,7.483666666666666,15.26,-7.7763333333333335,-0.5095893403232853
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,33.0,MW,YOUPIN,,False,Restricted,10.0,252.1325,破损,25.21325,33.0,-7.786750000000001,-0.23596212121212126
MP7 | Urban Hazard,Operation Breakout Weapon Case,Mil-Spec,9.94,FN,BUFF,,False,Restricted,10.0,20.770000000000003,久经,2.0770000000000004,9.94,-7.8629999999999995,-0.791046277665996
UMP-45 | Plastique,CS20 Case,Restricted,12.48,MW,YOUPIN,,False,Classified,10.0,45.9,久经,4.59,12.48,-7.890000000000001,-0.6322115384615384
AWP | Mortis,Clutch Case,Classified,29.0,BS,BUFF,,False,Covert,10.0,210.5,久经,21.05,29.0,-7.949999999999999,-0.27413793103448275
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,33.19,MW,BUFF,,False,Restricted,10.0,252.1325,久经,25.21325,33.19,-7.976749999999999,-0.24033594456161494
XM1014 | Red Python,ESports 2014 Summer Case,Mil-Spec,14.87,WW,STEAM,,False,Restricted,10.0,67.498,久经,6.7498000000000005,14.87,-8.120199999999999,-0.5460793544048419
UMP-45 | Momentum,Danger Zone Case,Classified,36.77,WW,BUFF,,False,Covert,10.0,286.04,久经,28.604000000000003,36.77,-8.166,-0.22208322001631764
XM1014 | Teclu Burner,Revolver Case,Restricted,15.72,MW,YOUPIN,,False,Classified,10.0,75.35333333333334,久经,7.535333333333334,15.72,-8.184666666666667,-0.5206530958439355
USP-S | Torque,Falchion Case,Mil-Spec,9.67,MW,YOUPIN,,False,Restricted,10.0,14.520000000000001,久经,1.4520000000000002,9.67,-8.218,-0.8498448810754912
UMP-45 | Momentum,Danger Zone Case,Classified,36.15,BS,C5,,False,Covert,10.0,278.985,久经,27.898500000000002,36.15,-8.251499999999997,-0.22825726141078828
P90 | Nostalgia,CS20 Case,Classified,35.5,WW,BUFF,,False,Covert,10.0,271.995,战痕,27.1995,35.5,-8.3005,-0.23381690140845068
Glock-18 | Grinder,Operation Vanguard Weapon Case,Restricted,19.12,MW,YOUPIN,,False,Classified,10.0,107.93333333333334,略磨,10.793333333333333,19.12,-8.326666666666668,-0.4354951185495119
UMP-45 | Gold Bismuth,Operation Broken Fang Case,Restricted,25.97,WW,C5,,False,Classified,10.0,174.4433333333333,战痕,17.44433333333333,25.97,-8.52566666666667,-0.3282890514696446
XM1014 | Red Python,ESports 2014 Summer Case,Mil-Spec,18.9,MW,BUFF,,False,Restricted,10.0,102.85,久经,10.285,18.9,-8.614999999999998,-0.4558201058201058
XM1014 | Red Python,ESports 2014 Summer Case,Mil-Spec,15.42,BS,STEAM,,False,Restricted,10.0,67.498,久经,6.7498000000000005,15.42,-8.6702,-0.5622697795071335
MP7 | Special Delivery,Shadow Case,Restricted,17.9,MW,BUFF,,False,Classified,10.0,90.67,久经,9.067,17.9,-8.832999999999998,-0.49346368715083794
PP-Bizon | Osiris,Operation Breakout Weapon Case,Restricted,23.54,FN,BUFF,,False,Classified,10.0,143.5,久经,14.35,23.54,-9.19,-0.39039932030586233
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,28.99,BS,BUFF,,False,Restricted,10.0,196.49,久经,19.649,28.99,-9.340999999999998,-0.32221455674370464
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,28.85,FT,BUFF,,False,Restricted,10.0,194.535,久经,19.4535,28.85,-9.396500000000003,-0.3257019064124784
Negev | Bratatat,ESports 2014 Summer Case,Mil-Spec,16.5,FT,BUFF,,False,Restricted,10.0,70.25,破损,7.025,16.5,-9.475,-0.5742424242424242
CZ75-Auto | Tread Plate,CSGO Weapon Case 3,Restricted,31.87,FT,BUFF,,False,Classified,10.0,223.42000000000002,久经,22.342000000000002,31.87,-9.527999999999999,-0.29896454345779727
USP-S | Flashback,Danger Zone Case,Restricted,16.23,FN,YOUPIN,,False,Classified,10.0,65.20666666666666,久经,6.520666666666666,16.23,-9.709333333333333,-0.5982337235571986
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,35.0,MW,YOUPIN,,False,Restricted,10.0,252.1325,战痕,25.21325,35.0,-9.786750000000001,-0.27962142857142863
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,29.65,WW,YOUPIN,,False,Restricted,10.0,198.6125,破损,19.861250000000002,29.65,-9.788749999999997,-0.33014333895446873
AWP | Worm God,Chroma 2 Case,Restricted,17.9,FT,BUFF,,False,Classified,10.0,79.91333333333334,久经,7.991333333333334,17.9,-9.908666666666665,-0.5535567970204841
Negev | Lionfish,Clutch Case,Restricted,14.38,FN,YOUPIN,,False,Classified,10.0,43.95333333333334,略磨,4.395333333333334,14.38,-9.984666666666666,-0.694343996291145
Negev | Bratatat,ESports 2014 Summer Case,Mil-Spec,20.3,MW,YOUPIN,,False,Restricted,10.0,102.85,破损,10.285,20.3,-10.015,-0.4933497536945813
AUG | Stymphalian,Clutch Case,Classified,36.38,MW,BUFF,,False,Covert,10.0,262.5,战痕,26.25,36.38,-10.130000000000003,-0.2784496976360638
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,16.98,FT,BUFF,,False,Restricted,10.0,67.498,久经,6.7498000000000005,16.98,-10.2302,-0.6024852767962309
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,29.89,BS,YOUPIN,,False,Restricted,10.0,196.49,战痕,19.649,29.89,-10.241,-0.3426229508196721
FAMAS | Djinn,Chroma 2 Case,Classified,96.0,MW,YOUPIN,,False,Covert,10.0,857.48,战痕,85.748,96.0,-10.251999999999995,-0.10679166666666662
UMP-45 | Bone Pile,Operation Bravo Case,Mil-Spec,30.0,FT,YOUPIN,,False,Restricted,10.0,196.49,久经,19.649,30.0,-10.350999999999999,-0.3450333333333333
G3SG1 | Flux,Shadow Case,Classified,49.48,WW,C5,,False,Covert,10.0,390.255,破损,39.0255,49.48,-10.454499999999996,-0.2112873888439773
Glock-18 | Blue Fissure,CSGO Weapon Case 3,Mil-Spec,15.89,FT,YOUPIN,,False,Restricted,10.0,54.1375,久经,5.41375,15.89,-10.47625,-0.6592983008181246
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,32.0,MW,BUFF,,False,Classified,10.0,215.0,久经,21.5,32.0,-10.5,-0.328125
Glock-18 | Blue Fissure,CSGO Weapon Case 3,Mil-Spec,16.0,WW,BUFF,,False,Restricted,10.0,53.6075,久经,5.36075,16.0,-10.63925,-0.664953125
MP5-SD | Acid Wash,Shattered Web Case,Mil-Spec,12.79,MW,YOUPIN,,False,Restricted,10.0,19.851999999999997,战痕,1.9851999999999996,12.79,-10.8048,-0.8447849882720876
Sawed-Off | Zander,Spectrum Case,Mil-Spec,16.0,FN,BUFF,,False,Restricted,10.0,51.95,战痕,5.195,16.0,-10.805,-0.6753125
Desert Eagle | Light Rail,Prisma Case,Restricted,15.3,MW,BUFF,,False,Classified,10.0,43.47666666666667,破损,4.347666666666667,15.3,-10.952333333333334,-0.715838779956427
AWP | Mortis,Clutch Case,Classified,32.03,WW,BUFF,,False,Covert,10.0,210.5,久经,21.05,32.03,-10.98,-0.34280362160474553
Glock-18 | Blue Fissure,CSGO Weapon Case 3,Mil-Spec,16.4,BS,BUFF,,False,Restricted,10.0,53.72500000000001,久经,5.3725000000000005,16.4,-11.027499999999998,-0.6724085365853658
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,17.5,FN,YOUPIN,,False,Restricted,10.0,64.50399999999999,战痕,6.450399999999999,17.5,-11.049600000000002,-0.6314057142857143
UMP-45 | Bone Pile,Operation Bravo Case,Mil-Spec,32.54,MW,YOUPIN,,False,Restricted,10.0,214.67,久经,21.467,32.54,-11.073,-0.34028887523048557
P90 | Virus,ESports 2014 Summer Case,Restricted,32.59,MW,BUFF,,False,Classified,10.0,215.0,战痕,21.5,32.59,-11.090000000000003,-0.34028843203436643
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,18.47,MW,YOUPIN,,False,Restricted,10.0,70.25,久经,7.025,18.47,-11.444999999999999,-0.6196534921494314
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,30.9,FT,BUFF,,False,Restricted,10.0,194.535,破损,19.4535,30.9,-11.4465,-0.3704368932038835
MP5-SD | Agent,CS20 Case,Restricted,20.35,MW,YOUPIN,,False,Classified,10.0,88.63333333333333,战痕,8.863333333333333,20.35,-11.486666666666668,-0.5644553644553645
AWP | Worm God,Chroma 2 Case,Restricted,20.0,MW,BUFF,,False,Classified,10.0,84.29333333333334,久经,8.429333333333334,20.0,-11.570666666666666,-0.5785333333333333
R8 Revolver | Fade,Revolver Case,Covert,569.0,WW,YOUPIN,,False,Gold,5.0,2787.0,破损,557.4,569.0,-11.600000000000023,-0.02038664323374345
UMP-45 | Moonrise,Prisma Case,Restricted,16.0,FN,YOUPIN,,False,Classified,10.0,43.47666666666667,久经,4.347666666666667,16.0,-11.652333333333333,-0.7282708333333333
G3SG1 | Flux,Shadow Case,Classified,50.69,BS,C5,,False,Covert,10.0,390.255,破损,39.0255,50.69,-11.664499999999997,-0.23011442099033336
AUG | Death by Puppy,CS20 Case,Classified,40.0,MW,BUFF,,False,Covert,10.0,281.5,略磨,28.15,40.0,-11.850000000000001,-0.29625
G3SG1 | Flux,Shadow Case,Classified,51.6,FT,YOUPIN,,False,Covert,10.0,396.75,破损,39.675,51.6,-11.925000000000004,-0.23110465116279078
USP-S | The Traitor,Snakebite Case,Covert,252.0,WW,BUFF,,False,Gold,5.0,1199.5,战痕,239.9,252.0,-12.099999999999994,-0.04801587301587299
USP-S | Torque,Falchion Case,Mil-Spec,13.7,BS,BUFF,,False,Restricted,10.0,15.503333333333332,久经,1.5503333333333331,13.7,-12.149666666666667,-0.8868369829683699
P90 | Nostalgia,CS20 Case,Classified,40.9,MW,BUFF,,False,Covert,10.0,287.5,战痕,28.75,40.9,-12.149999999999999,-0.2970660146699266
UMP-45 | Arctic Wolf,Clutch Case,Restricted,20.8,FN,YOUPIN,,False,Classified,10.0,86.27,战痕,8.626999999999999,20.8,-12.173000000000002,-0.5852403846153846
USP-S | Torque,Falchion Case,Mil-Spec,14.18,FN,YOUPIN,,False,Restricted,10.0,19.496666666666666,久经,1.9496666666666667,14.18,-12.230333333333332,-0.8625058768218147
Tec-9 | Cracked Opal,Spectrum 2 Case,Mil-Spec,14.5,FN,YOUPIN,,False,Restricted,10.0,22.636666666666667,战痕,2.2636666666666665,14.5,-12.236333333333334,-0.8438850574712644
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,40.69,FT,YOUPIN,,False,Covert,10.0,284.485,久经,28.448500000000003,40.69,-12.241499999999995,-0.30084787417055775
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,20.09,FT,BUFF,,False,Classified,10.0,77.5,久经,7.75,20.09,-12.34,-0.6142359382777501
Glock-18 | Moonrise,Clutch Case,Restricted,21.0,FN,BUFF,,False,Classified,10.0,86.27,久经,8.626999999999999,21.0,-12.373000000000001,-0.5891904761904763
M4A4 | Griffin,Operation Vanguard Weapon Case,Restricted,23.4,FT,BUFF,,False,Classified,10.0,105.71,久经,10.571,23.4,-12.828999999999999,-0.5482478632478632
Glock-18 | Grinder,Operation Vanguard Weapon Case,Restricted,23.54,FT,C5,,False,Classified,10.0,107.08999999999999,略磨,10.709,23.54,-12.831,-0.5450722175021241
AWP | Mortis,Clutch Case,Classified,39.17,MW,YOUPIN,,False,Covert,10.0,262.5,久经,26.25,39.17,-12.920000000000002,-0.32984426857288746
AWP | Exoskeleton,Operation Broken Fang Case,Restricted,29.9,BS,YOUPIN,,False,Classified,10.0,169.46666666666667,战痕,16.946666666666665,29.9,-12.953333333333333,-0.433221850613155
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,40.9,BS,BUFF,,False,Covert,10.0,278.985,久经,27.898500000000002,40.9,-13.001499999999997,-0.31788508557457207
MP9 | Dart,Operation Vanguard Weapon Case,Mil-Spec,17.68,FN,BUFF,,False,Restricted,10.0,46.589999999999996,久经,4.659,17.68,-13.021,-0.7364819004524887
P250 | Wingshot,Shadow Case,Restricted,24.8,MW,YOUPIN,,False,Classified,10.0,116.78666666666668,战痕,11.678666666666668,24.8,-13.121333333333332,-0.5290860215053763
MAG-7 | Petroglyph,Gamma 2 Case,Restricted,20.77,FN,BUFF,,False,Classified,10.0,74.74000000000001,久经,7.474000000000001,20.77,-13.296,-0.6401540683678382
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,22.0,BS,YOUPIN,,False,Classified,10.0,86.38,久经,8.638,22.0,-13.362,-0.6073636363636363
UMP-45 | Delusion,Operation Vanguard Weapon Case,Mil-Spec,37.02,FN,C5,,False,Restricted,10.0,235.525,久经,23.552500000000002,37.02,-13.467500000000001,-0.36378984332793085
AWP | Exoskeleton,Operation Broken Fang Case,Restricted,31.0,WW,YOUPIN,,False,Classified,10.0,171.71,战痕,17.171,31.0,-13.829,-0.44609677419354843
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,33.35,FT,C5,,False,Restricted,10.0,194.535,战痕,19.4535,33.35,-13.896500000000003,-0.41668665667166427
AUG | Death by Puppy,CS20 Case,Classified,41.0,FT,BUFF,,False,Covert,10.0,268.745,略磨,26.8745,41.0,-14.125499999999999,-0.3445243902439024
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,34.0,WW,YOUPIN,,False,Restricted,10.0,198.6125,久经,19.861250000000002,34.0,-14.138749999999998,-0.41584558823529405
Nova | Tempest,Operation Bravo Case,Mil-Spec,33.66,MW,BUFF,,False,Restricted,10.0,192.99,略磨,19.299,33.66,-14.360999999999997,-0.42664884135472364
Nova | Tempest,Operation Bravo Case,Mil-Spec,34.05,FT,C5,,False,Restricted,10.0,196.49,略磨,19.649,34.05,-14.400999999999996,-0.4229368575624082
Tec-9 | Jambiya,Operation Wildfire Case,Mil-Spec,40.17,FN,BUFF,,False,Restricted,10.0,257.09999999999997,战痕,25.709999999999997,40.17,-14.460000000000004,-0.3599701269604183
Galil AR | Shattered,Operation Bravo Case,Mil-Spec,33.94,FT,BUFF,,False,Restricted,10.0,194.535,久经,19.4535,33.94,-14.4865,-0.4268267530936948
M4A1-S | Hyper Beast,Chroma 2 Case,Covert,794.88,BS,BUFF,,False,Gold,5.0,3901.7569230769227,战痕,780.3513846153845,794.88,-14.528615384615478,-0.018277746810355624
M4A4 | Griffin,Operation Vanguard Weapon Case,Restricted,25.5,BS,YOUPIN,,False,Classified,10.0,107.08999999999999,久经,10.709,25.5,-14.791,-0.5800392156862745
Five-SeveN | Urban Hazard,Operation Vanguard Weapon Case,Mil-Spec,17.9,MW,BUFF,,False,Restricted,10.0,31.084999999999997,略磨,3.1085,17.9,-14.7915,-0.8263407821229051
Galil AR | Shattered,Operation Bravo Case,Mil-Spec,34.7,WW,BUFF,,False,Restricted,10.0,198.6125,久经,19.861250000000002,34.7,-14.838750000000001,-0.4276296829971182
M4A4 | Tooth Fairy,Fracture Case,Classified,41.0,MW,BUFF,,False,Covert,10.0,260.75,战痕,26.075,41.0,-14.925,-0.36402439024390243
Glock-18 | Vogue,Fracture Case,Classified,41.3,MW,YOUPIN,,False,Covert,10.0,260.75,战痕,26.075,41.3,-15.224999999999998,-0.36864406779661013
USP-S | The Traitor,Snakebite Case,Covert,235.0,BS,YOUPIN,,False,Gold,5.0,1098.5,战痕,219.7,235.0,-15.300000000000011,-0.06510638297872345
P2000 | Ivory,Operation Breakout Weapon Case,Mil-Spec,18.29,FN,YOUPIN,,False,Restricted,10.0,28.7425,破损,2.87425,18.29,-15.41575,-0.8428512848551121
Dual Berettas | Black Limba,Operation Bravo Case,Mil-Spec,35.4,BS,C5,,False,Restricted,10.0,196.49,破损,19.649,35.4,-15.750999999999998,-0.4449435028248587
Galil AR | Rocket Pop,Falchion Case,Mil-Spec,17.8,MW,BUFF,,False,Restricted,10.0,19.496666666666666,战痕,1.9496666666666667,17.8,-15.850333333333333,-0.8904681647940075
Five-SeveN | Urban Hazard,Operation Vanguard Weapon Case,Mil-Spec,18.8,FT,C5,,False,Restricted,10.0,28.785,略磨,2.8785,18.8,-15.921500000000002,-0.8468882978723404
CZ75-Auto | Tread Plate,CSGO Weapon Case 3,Restricted,32.99,MW,BUFF,,False,Classified,10.0,168.33499999999998,久经,16.833499999999997,32.99,-16.156500000000005,-0.48973931494392253
R8 Revolver | Survivalist,Horizon Case,Mil-Spec,19.92,FN,STEAM,,False,Restricted,10.0,32.38666666666666,战痕,3.238666666666666,19.92,-16.681333333333335,-0.8374163319946453
AWP | Exoskeleton,Operation Broken Fang Case,Restricted,37.16,FT,YOUPIN,,False,Classified,10.0,204.28666666666666,战痕,20.428666666666665,37.16,-16.731333333333332,-0.45025116612845356
MP5-SD | Phosphor,Danger Zone Case,Classified,46.63,MW,BUFF,,False,Covert,10.0,296.0,久经,29.6,46.63,-17.03,-0.3652155264850954
Tec-9 | Re-Entry,Chroma 3 Case,Restricted,25.4,FN,YOUPIN,,False,Classified,10.0,83.59666666666666,破损,8.359666666666666,25.4,-17.040333333333333,-0.6708792650918636
Tec-9 | Snek-9,Horizon Case,Mil-Spec,26.0,FN,BUFF,,False,Restricted,10.0,84.15666666666667,战痕,8.415666666666667,26.0,-17.584333333333333,-0.6763205128205129
AUG | Momentum,Prisma Case,Classified,116.0,MW,BUFF,,False,Covert,10.0,980.0,战痕,98.0,116.0,-18.0,-0.15517241379310345
R8 Revolver | Fade,Revolver Case,Covert,584.94,MW,YOUPIN,,False,Gold,5.0,2834.5,破损,566.9,584.94,-18.040000000000077,-0.030840769993503738
P90 | Shapewood,Revolver Case,Classified,83.5,MW,BUFF,,False,Covert,10.0,654.3,战痕,65.42999999999999,83.5,-18.070000000000007,-0.21640718562874262
AWP | Worm God,Chroma 2 Case,Restricted,26.19,WW,BUFF,,False,Classified,10.0,79.91333333333334,久经,7.991333333333334,26.19,-18.198666666666668,-0.6948708158330151
Galil AR | Shattered,Operation Bravo Case,Mil-Spec,37.98,BS,BUFF,,False,Restricted,10.0,196.49,久经,19.649,37.98,-18.330999999999996,-0.48264876250658234
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,47.1,WW,YOUPIN,,False,Covert,10.0,284.485,久经,28.448500000000003,47.1,-18.6515,-0.39599787685774945
USP-S | Cortex,Clutch Case,Classified,56.31,MW,YOUPIN,,False,Covert,10.0,374.745,战痕,37.4745,56.31,-18.835500000000003,-0.3344965370271711
R8 Revolver | Memento,Shattered Web Case,Mil-Spec,21.1,MW,STEAM,,False,Restricted,10.0,22.094,战痕,2.2094,21.1,-18.890600000000003,-0.8952890995260664
AUG | Arctic Wolf,Shattered Web Case,Restricted,80.6,FN,YOUPIN,,False,Classified,10.0,616.395,久经,61.6395,80.6,-18.960499999999996,-0.23524193548387093
Dual Berettas | Balance,Shattered Web Case,Mil-Spec,24.0,MW,YOUPIN,,False,Restricted,10.0,44.92,破损,4.492,24.0,-19.508,-0.8128333333333333
XM1014 | Black Tie,Chroma 3 Case,Restricted,28.08,FN,YOUPIN,,False,Classified,10.0,85.61666666666667,战痕,8.561666666666667,28.08,-19.51833333333333,-0.6950973409306742
P90 | Elite Build,Falchion Case,Mil-Spec,25.98,FN,BUFF,,False,Restricted,10.0,62.32,破损,6.232,25.98,-19.748,-0.7601231716705158
Dual Berettas | Dezastre,Operation Broken Fang Case,Restricted,55.0,MW,BUFF,,False,Classified,10.0,351.83666666666664,破损,35.18366666666667,55.0,-19.816333333333333,-0.36029696969696967
Five-SeveN | Urban Hazard,Operation Vanguard Weapon Case,Mil-Spec,22.67,FN,YOUPIN,,False,Restricted,10.0,26.4,略磨,2.6399999999999997,22.67,-20.03,-0.8835465372739303
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,28.78,WW,C5,,False,Classified,10.0,85.0,久经,8.5,28.78,-20.28,-0.7046560111188326
M4A4 | In Living Color,Snakebite Case,Covert,261.0,FT,C5,,False,Gold,5.0,1199.5,战痕,239.9,261.0,-21.099999999999994,-0.08084291187739462
Glock-18 | Off World,Spectrum 2 Case,Mil-Spec,23.39,FN,YOUPIN,,False,Restricted,10.0,22.636666666666667,破损,2.2636666666666665,23.39,-21.126333333333335,-0.9032207496080946
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,41.14,WW,HALOSKINS,,False,Restricted,10.0,198.6125,战痕,19.861250000000002,41.14,-21.27875,-0.5172277588721439
P90 | Virus,ESports 2014 Summer Case,Restricted,30.0,BS,BUFF,,False,Classified,10.0,86.38,战痕,8.638,30.0,-21.362000000000002,-0.7120666666666667
Glock-18 | Bunsen Burner,Falchion Case,Mil-Spec,27.9,FN,YOUPIN,,False,Restricted,10.0,62.32,战痕,6.232,27.9,-21.668,-0.7766308243727599
Desert Eagle | Directive,Gamma 2 Case,Restricted,30.9,MW,YOUPIN,,False,Classified,10.0,90.08000000000001,战痕,9.008000000000001,30.9,-21.891999999999996,-0.7084789644012944
USP-S | Blood Tiger,ESports 2014 Summer Case,Mil-Spec,29.55,MW,BUFF,,False,Restricted,10.0,74.8,略磨,7.4799999999999995,29.55,-22.07,-0.7468697123519459
Galil AR | Stone Cold,Shadow Case,Restricted,33.83,MW,YOUPIN,,False,Classified,10.0,116.78666666666668,战痕,11.678666666666668,33.83,-22.15133333333333,-0.6547837225342398
Tec-9 | Avalanche,Revolver Case,Restricted,32.8,MW,BUFF,,False,Classified,10.0,106.29,战痕,10.629000000000001,32.8,-22.170999999999996,-0.6759451219512195
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,28.93,WW,STEAM,,False,Restricted,10.0,67.498,久经,6.7498000000000005,28.93,-22.1802,-0.7666851019702731
CZ75-Auto | Red Astor,Chroma 3 Case,Restricted,39.83,FN,BUFF,,False,Classified,10.0,176.26666666666665,破损,17.626666666666665,39.83,-22.203333333333333,-0.5574525064858984
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,62.6,MW,YOUPIN,,False,Classified,10.0,401.59666666666664,久经,40.159666666666666,62.6,-22.440333333333335,-0.35847177848775297
AWP | Atheris,Prisma Case,Restricted,26.45,BS,YOUPIN,,False,Classified,10.0,38.46333333333333,战痕,3.846333333333333,26.45,-22.603666666666665,-0.854580970384373
Sawed-Off | Highwayman,Operation Vanguard Weapon Case,Restricted,46.66,FN,YOUPIN,,False,Classified,10.0,240.48333333333335,久经,24.048333333333336,46.66,-22.61166666666666,-0.4846049435633661
AWP | Atheris,Prisma Case,Restricted,26.6,WW,C5,,False,Classified,10.0,38.62,战痕,3.8619999999999997,26.6,-22.738000000000003,-0.854812030075188
P90 | Virus,ESports 2014 Summer Case,Restricted,30.49,FT,BUFF,,False,Classified,10.0,77.5,战痕,7.75,30.49,-22.74,-0.745818301082322
P2000 | Imperial Dragon,Gamma Case,Classified,98.99,MW,YOUPIN,,False,Covert,10.0,762.0,战痕,76.2,98.99,-22.789999999999992,-0.23022527528033127
AWP | Worm God,Chroma 2 Case,Restricted,31.87,FN,BUFF,,False,Classified,10.0,84.29333333333334,久经,8.429333333333334,31.87,-23.440666666666665,-0.7355088379876581
M4A4 | In Living Color,Snakebite Case,Covert,243.5,WW,YOUPIN,,False,Gold,5.0,1098.5,战痕,219.7,243.5,-23.80000000000001,-0.09774127310061606
CZ75-Auto | Pole Position,Chroma 2 Case,Restricted,32.77,FN,BUFF,,False,Classified,10.0,88.42666666666666,久经,8.842666666666666,32.77,-23.927333333333337,-0.7301596989116061
UMP-45 | Gold Bismuth,Operation Broken Fang Case,Restricted,49.0,MW,C5,,False,Classified,10.0,249.62333333333333,战痕,24.962333333333333,49.0,-24.037666666666667,-0.4905646258503401
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,55.0,MW,BUFF,,False,Covert,10.0,296.0,久经,29.6,55.0,-25.4,-0.4618181818181818
CZ75-Auto | Tread Plate,CSGO Weapon Case 3,Restricted,49.7,FN,C5,,False,Classified,10.0,240.945,久经,24.0945,49.7,-25.605500000000003,-0.5152012072434607
Desert Eagle | Heirloom,CSGO Weapon Case 3,Restricted,48.89,BS,BUFF,,False,Classified,10.0,223.42000000000002,久经,22.342000000000002,48.89,-26.548,-0.54301493147883
R8 Revolver | Fade,Revolver Case,Covert,584.0,FT,C5,,False,Gold,5.0,2787.0,破损,557.4,584.0,-26.600000000000023,-0.045547945205479494
SSG 08 | Abyss,Operation Breakout Weapon Case,Mil-Spec,29.62,FN,YOUPIN,,False,Restricted,10.0,28.7425,战痕,2.87425,29.62,-26.74575,-0.9029625253207293
XM1014 | Entombed,Fracture Case,Classified,55.8,FN,BUFF,,False,Covert,10.0,288.75,战痕,28.875,55.8,-26.924999999999997,-0.48252688172043007
MP9 | Hydra,CS20 Case,Classified,55.84,WW,BUFF,,False,Covert,10.0,281.5,战痕,28.15,55.84,-27.690000000000005,-0.495881088825215
MP9 | Hydra,CS20 Case,Classified,54.96,BS,BUFF,,False,Covert,10.0,268.745,战痕,26.8745,54.96,-28.0855,-0.5110171033478894
Desert Eagle | Heirloom,CSGO Weapon Case 3,Restricted,45.0,FT,BUFF,,False,Classified,10.0,168.33499999999998,久经,16.833499999999997,45.0,-28.166500000000003,-0.6259222222222223
R8 Revolver | Memento,Shattered Web Case,Mil-Spec,33.8,FN,YOUPIN,,False,Restricted,10.0,56.2,战痕,5.62,33.8,-28.179999999999996,-0.8337278106508875
AK-47 | Rat Rod,Shattered Web Case,Restricted,90.0,MW,C5,,False,Classified,10.0,616.395,战痕,61.6395,90.0,-28.360500000000002,-0.3151166666666667
M4A4 | Griffin,Operation Vanguard Weapon Case,Restricted,40.0,MW,BUFF,,False,Classified,10.0,114.19,久经,11.419,40.0,-28.581,-0.714525
MP9 | Hydra,CS20 Case,Classified,56.8,FT,YOUPIN,,False,Covert,10.0,281.5,战痕,28.15,56.8,-28.65,-0.5044014084507042
MAG-7 | Monster Call,Fracture Case,Restricted,38.5,FN,YOUPIN,,False,Classified,10.0,91.23333333333333,略磨,9.123333333333333,38.5,-29.376666666666665,-0.763030303030303
AWP | Atheris,Prisma Case,Restricted,33.3,FT,YOUPIN,,False,Classified,10.0,38.946666666666665,战痕,3.8946666666666667,33.3,-29.40533333333333,-0.883043043043043
Galil AR | Shattered,Operation Bravo Case,Mil-Spec,54.64,MW,BUFF,,False,Restricted,10.0,252.1325,久经,25.21325,54.64,-29.426750000000002,-0.5385569180087848
XM1014 | Teclu Burner,Revolver Case,Restricted,40.3,FN,BUFF,,False,Classified,10.0,106.29,久经,10.629000000000001,40.3,-29.670999999999996,-0.7362531017369727
XM1014 | Heaven Guard,Huntsman Weapon Case,Restricted,50.47,FT,YOUPIN,,False,Classified,10.0,206.695,久经,20.6695,50.47,-29.8005,-0.590459679017238
P90 | Virus,ESports 2014 Summer Case,Restricted,38.46,WW,C5,,False,Classified,10.0,85.0,战痕,8.5,38.46,-29.96,-0.7789911596463859
